,action,cost,state
0,[1.25574768],0.0015769022423095694,[0.00941811 0.18836215]
1,[-0.55895962],0.003949166651466556,[0.01499719 0.11158169]
2,[-0.22701284],0.0015214978592178097,[0.01943605 0.08877723]
3,[-0.10944937],0.0011778790264712737,[0.02378285 0.08693595]
4,[-0.75970345],0.0018985592510536247,[ 0.02332365 -0.00918411]
5,[-0.93216401],0.0014213569624792312,[ 0.01674777 -0.13151757]
6,[-0.32545439],0.0021160952605525133,[ 0.00835899 -0.16777549]
7,[-0.23248754],0.0029387845653064235,[-0.00145998 -0.19637944]
8,[0.58855272],0.004205014446990684,[-0.00691956 -0.10919152]
9,[0.97577807],0.002192301918558556,[-0.00532028  0.03198556]
10,[0.06665771],0.0001350562334094784,[-0.00342058  0.03799403]
11,[0.21743412],0.0002033325798404773,[-1.83895026e-05  6.80437230e-02]
12,[0.2352498],0.0005183376310878902,[0.00514748 0.1033174 ]
13,[0.28955169],0.0011777852670522705,[0.01267802 0.15061075]
14,[-0.63118314],0.0028274840043473826,[0.01595009 0.06544154]
15,[0.24942243],0.0007448765204130742,[0.02169094 0.11481696]
16,[-0.05211283],0.0017915062666877728,[0.02785429 0.12326697]
17,[-0.72951856],0.002827533508319404,[0.02959065 0.0347272 ]
18,[-0.51247553],0.0012588357018858056,[ 0.02859293 -0.01995438]
19,[-1.34682234],0.002671303921885223,[ 0.01856614 -0.20053595]
20,[0.80343537],0.005011676429339232,[ 0.01526129 -0.06609684]
21,[-0.13137457],0.0006870455860032882,[ 0.01154342 -0.0743575 ]
22,[0.15279096],0.000709499373706924,[ 0.00940434 -0.04278149]
23,[0.27289673],0.0003459398644407962,[0.00966465 0.00520618]
24,[-0.78018831],0.0007048097422987146,[ 0.00443597 -0.10457369]
25,[1.08475217],0.0022899307792236274,[0.00750927 0.0614661 ]
26,[-1.04035831],0.0015165427345770251,[ 0.00306149 -0.08895574]
27,[0.44428532],0.0009980745856188117,[ 0.00206064 -0.02001683]
28,[-0.66843261],0.0004911157795326059,[-0.00387617 -0.11873624]
29,[0.92758988],0.0022852772333615714,[-0.00300141  0.01749512]
30,[-0.451045],0.00024305798641775388,[-0.00562205 -0.05241269]
31,[-0.6265618],0.0006988960608405178,[-0.01315272 -0.15061347]
32,[1.23745104],0.003972720797871891,[-0.01189572  0.02513993]
33,[0.39344044],0.00035950522044892646,[-0.008134    0.07523442]
34,[0.44721322],0.0008321833921807521,[-0.0013232   0.13621597]
35,[-1.20387286],0.003306539657360369,[-0.00359107 -0.04535737]
36,[0.02851217],0.00021943781724368012,[-0.00577976 -0.04377384]
37,[-0.80656037],0.000875560213951754,[-0.0142344  -0.16909269]
38,[1.07335363],0.0042139400581899435,[-0.01517265 -0.01876509]
39,[1.02257347],0.0013110787669785074,[-0.00901056  0.12324188]
40,[-0.87683531],0.0023688863677431655,[-0.00976262 -0.01504125]
41,[-0.15069353],0.00014064123885476742,[-0.01201098 -0.04496713]
42,[1.14480175],0.001657038889690985,[-0.00612372  0.11774512]
43,[-0.22105417],0.0014727561996033594,[-0.00212401  0.07999423]
44,[-0.92800369],0.0015056099288328888,[-0.00516398 -0.06079933]
45,[0.84649874],0.001112882662387341,[-0.00204885  0.06230251]
46,[0.29514814],0.00047947053936704605,[0.00320305 0.1050381 ]
47,[0.32830497],0.0012213438774551768,[0.01103736 0.15668613]
48,[-0.56040231],0.002890928303405972,[0.01508254 0.08090363]
49,[-0.15513855],0.0009060907870618475,[0.01852976 0.06894433]
50,[-0.79907946],0.0014572119135902598,[ 0.0166787  -0.03702107]
51,[-1.10243375],0.0016305953007998226,[ 0.00718482 -0.18987769]
52,[0.19665224],0.0036956472692549454,[-0.00056474 -0.15499128]
53,[-0.42077575],0.002579600866903592,[-0.0114913 -0.2185312]
54,[1.2683403],0.006516325777261081,[-0.01333623 -0.03689845]
55,[0.84819223],0.00103343453698549,[-0.0093198   0.08032852]
56,[-0.10761125],0.0007437059260059196,[-0.00645995  0.05719708]
57,[-0.07161745],0.00037401056934044944,[-0.00437947  0.04160954]
58,[0.74545573],0.0007480193551767885,[0.00312769 0.1501433 ]
59,[-0.10236989],0.0022745632288406247,[0.00998437 0.13713359]
60,[0.19954382],0.002020067533627427,[0.01871204 0.17455332]
61,[0.06320598],0.003401021461997389,[0.02861541 0.19806742]
62,[-0.67484251],0.005197324616006987,[0.0345304  0.11829968]
63,[-0.71180705],0.0030984988513407096,[0.03640146 0.03742127]
64,[-0.73927925],0.0020116351493512283,[ 0.03409268 -0.04617555]
65,[-0.67298982],0.0018284443628722494,[ 0.02801471 -0.12155947]
66,[-0.24213893],0.0023211255121015945,[ 0.02117111 -0.13687202]
67,[-0.04861456],0.0023239742071433536,[ 0.01475675 -0.12828706]
68,[0.35527125],0.001989736496669529,[ 0.01156029 -0.06392921]
69,[0.27380329],0.0006173030322936994,[ 0.01085086 -0.01418869]
70,[0.06673057],0.00014232599304989425,[0.0110488  0.00395888]
71,[-0.46630176],0.00034108062971893163,[ 0.0081638  -0.05769995]
72,[0.1202612],0.0004140389243632923,[ 0.0064869  -0.03353799]
73,[0.34648121],0.00027460883223352306,[0.00765187 0.02329934]
74,[-0.68646704],0.0005840740493606163,[ 0.00395528 -0.07393187]
75,[-0.96355114],0.0014906671751017029,[-0.00681963 -0.21549809]
76,[0.8772232],0.005459970553610953,[-0.01127109 -0.08902929]
77,[-0.1085311],0.0009314379447664564,[-0.0169592  -0.11376209]
78,[0.86059768],0.002322424093218213,[-0.01682876  0.00260877]
79,[0.46019329],0.000495665498352022,[-0.01387792  0.05901679]
80,[0.39757085],0.0006989573448050034,[-0.0084657   0.10824432]
81,[-0.84367978],0.001955146863200783,[-0.00969854 -0.02465685]
82,[-0.33919718],0.0002699125246266545,[-0.01383906 -0.08281022]
83,[0.44933594],0.0010791755578230754,[-0.0151285  -0.02578879]
84,[-0.61612646],0.0006749893571787904,[-0.02160618 -0.1295537 ]
85,[0.24514455],0.0022053389751957803,[-0.02705545 -0.10898539]
86,[0.53438261],0.0022053437039539726,[-0.02951131 -0.04911711]
87,[0.29925475],0.0012017196130888136,[-0.03082926 -0.02635917]
88,[0.58575015],0.0013630272819468493,[-0.02891001  0.03838507]
89,[-0.09516308],0.0009921860588146584,[-0.02878845  0.00243112]
90,[1.03930142],0.0019095135597959037,[-0.02195155  0.13673798]
91,[-0.45532796],0.0025589217723070296,[-0.01935273  0.05197644]
92,[0.35948866],0.0007739153896850309,[-0.01478343  0.09138609]
93,[-0.75778591],0.0016279310545075116,[-0.01645188 -0.03336896]
94,[0.80373559],0.001028003889674967,[-0.01270922  0.07485303]
