,action,cost,state
0,[-1.45741328],2.4695251537298177,[1.59736573 0.53138801]
1,[-1.40714987],2.5817946588334593,[1.65086827 1.07005082]
2,[-1.68893134],2.84271940334797,[1.72908367 1.56430808]
3,[-1.62074319],3.237063132309007,[1.8321747  2.06182062]
4,[-0.32098427],3.7820776034042667,[1.96908465 2.73819901]
5,[1.21826916],4.628551937922194,[2.14969636 3.61223404]
6,[1.76483011],5.9291325221334565,[2.37493422 4.50475727]
7,[1.85822296],7.673049345277606,[2.64012372 5.30379002]
8,[1.78389346],9.786454394629553,[2.9367192  5.93190964]
9,[1.92879589],12.146795123649154,[3.25540978 6.37381147]
10,[1.73398765],13.232978642974805,[3.58284632 6.54873096]
11,[1.1160869],11.581663989741795,[3.90263827 6.39583895]
12,[1.28135768],9.75932165368208,[4.20617744 6.07078337]
13,[1.52324039],8.00172301866703,[4.48834387 5.64332867]
14,[1.11577137],6.407416568099598,[4.74231584 5.07943935]
15,[0.86049465],4.95508957255404,[4.96525831 4.45884938]
16,[0.83603009],3.7257642936509203,[5.15816356 3.85810498]
17,[0.60236221],2.7545341763545372,[5.32175114 3.27175158]
18,[0.8726086],1.9955529479647331,[5.46113278 2.78763293]
19,[1.28895872],1.4545215016330892,[5.5827112  2.43156832]
20,[1.45294476],1.0840274715054588,[5.69101494 2.16607486]
21,[1.15534299],0.8211885866367007,[5.78705264 1.92075394]
22,[1.12010234],0.616331822289924,[5.87364005 1.73174824]
23,[0.50281478],0.46787533749590526,[5.94906637 1.50852629]
24,[-0.21499279],0.33924684507309477,[6.0105826  1.23032465]
25,[-0.71499945],0.22619333525093807,[6.05663987 0.92114552]
26,[1.42136334],0.13819401419501262,[6.1049344  0.96589059]
27,[-0.85211613],0.12579394989641626,[6.14018899 0.70509182]
28,[-0.04879657],0.07016577442937105,[6.16973351 0.59089023]
29,[-0.6872248],0.048258715204945915,[6.18987851 0.40290007]
30,[-0.12300501],0.0249541356307149,[6.20560705 0.31457072]
31,[0.9359917],0.016789941047272827,[6.22544925 0.39684412]
32,[0.01888217],0.019082334552994375,[6.24326917 0.35639846]
33,[-1.05758451],0.015413768964719727,[6.25166076 0.16783163]
34,[-0.88679529],0.004596948940324093,[6.2522194  0.01117284]
35,[0.27748973],0.0010483712726063817,[6.25369818 0.02957558]
36,[0.0349303],0.0009581824253142964,[6.25433333 0.01270299]
37,[0.64284974],0.0012618291135683378,[6.25870805 0.08749446]
38,[-0.81493688],0.0020287863229422817,[ 6.25605294 -0.05310218]
39,[0.11854289],0.0010322018306889106,[ 6.25326957 -0.05566752]
40,[-0.08099266],0.0012113987297353872,[ 6.24875707 -0.09024988]
41,[1.04945122],0.0031011553848862,[6.25082466 0.04135173]
42,[0.5904713],0.0015668645203626677,[6.25610747 0.10565617]
43,[-0.09111755],0.0018578344934533154,[6.2596916  0.07168264]
44,[0.39836448],0.001224488680419651,[6.26538253 0.11381865]
45,[0.02530738],0.0016130477921339598,[6.2705957  0.10426338]
46,[-0.01065958],0.0012456970482731665,[6.27525682 0.09322248]
47,[-0.58800049],0.0012776485925958345,[ 6.27521063e+00 -9.23890623e-04]
48,[-0.09915772],7.35131076969835e-05,[ 6.2741217  -0.02177849]
49,[1.08464],0.0013060231075851382,[6.2808277 0.1341199]
50,[-0.14802571],0.0018262845798135263,[6.28633509 0.11014783]
51,[0.15459095],0.0012470740469182663,[6.29312003 0.13569881]
52,[-0.36328564],0.002072091922004551,[6.29755288 0.08865689]
53,[-0.73545378],0.001533323609240403,[ 6.29700858 -0.01088588]
54,[-0.83518187],0.0009004619021083533,[ 6.29071878 -0.12579603]
55,[-0.93498764],0.0025134192491138995,[ 6.27769907 -0.26039413]
56,[1.16897196],0.008177104300770805,[ 6.27324092 -0.08916299]
57,[0.7743203],0.0014934664820683372,[6.27421727 0.01952689]
58,[0.39429434],0.0002740236911745802,[6.27781452 0.07194511]
59,[-0.53280849],0.0008303400236301785,[ 6.27721431 -0.01200423]
60,[0.6964217],0.0005350661193623136,[6.28161335 0.0879808 ]
61,[-0.26539429],0.0008469672884273708,[6.28396299 0.04699269]
62,[0.3052973],0.00031464252707828126,[6.28863151 0.09337055]
63,[-0.86117558],0.0016430904402205846,[ 6.28704546 -0.03172116]
64,[0.6492597],0.0005370620781178148,[6.2904736 0.0685629]
65,[0.73499827],0.0010634288699807046,[6.29968754 0.18427882]
66,[-0.81619191],0.004334361238635152,[6.30339885 0.07422614]
67,[-0.65862747],0.0013933295076450566,[ 6.30292841 -0.00940885]
68,[0.94147921],0.0012850257604172326,[6.31025938 0.14661939]
69,[-1.09687944],0.004085874396418526,[6.31037890e+00 2.39054808e-03]
70,[0.55614305],0.0010493582887210187,[6.31568914 0.10620469]
71,[-0.26808321],0.002256311289331358,[6.32020743 0.09036579]
72,[0.03834272],0.002188705218322151,[6.3264013  0.12387745]
73,[-1.00667086],0.004415570462968888,[6.32666524e+00 5.27872475e-03]
74,[-1.01753138],0.002928660887456994,[ 6.32092767 -0.11475131]
75,[0.27186958],0.0028151854148264007,[ 6.31864413 -0.04567082]
76,[-0.13652732],0.0014845502273558892,[ 6.31666606 -0.03956137]
77,[-0.71203034],0.0017844583460199868,[ 6.31060306 -0.12126005]
78,[0.09680052],0.0022315033865256038,[ 6.3062941  -0.08617923]
79,[-0.02206921],0.001277189251311255,[ 6.30268612 -0.07215956]
80,[-0.42677221],0.0010831164578847011,[ 6.29660858 -0.12155071]
