,action,cost,state
0,[-0.02607073],6.79683038130786e-07,[-0.00019553 -0.00391061]
1,[0.08092826],8.116902163800914e-06,[0.00020857 0.00808198]
2,[-0.63584598],0.0004108754473569911,[-0.00414836 -0.08713849]
3,[0.73540426],0.0013173398951667125,[-0.00314531  0.02006089]
4,[1.28821575],0.001709636730457872,[0.0074014  0.21093427]
5,[-0.62057074],0.004889215607490896,[0.01357139 0.12339967]
6,[5.50921481e-05],0.0017069302464788416,[0.02025069 0.13358616]
7,[-1.18077024],0.003588835041825709,[ 0.01883357 -0.0283424 ]
8,[0.39330709],0.0005897231176834729,[0.02107247 0.04477801]
9,[-0.66609417],0.0010882376448736657,[ 0.01910583 -0.03933293]
10,[-0.6134991],0.0008961217277803836,[ 0.01325436 -0.11702929]
11,[0.86280435],0.0022896950569614135,[0.01437095 0.02233184]
12,[0.80068334],0.0008974892510865817,[0.02203156 0.15321218]
13,[-0.87880642],0.0036050878760646174,[0.02392724 0.03791356]
14,[-1.1748758],0.0020965898424513416,[ 0.01790854 -0.12037409]
15,[0.18810116],0.0018050899873773502,[ 0.01397213 -0.07872823]
16,[0.8261123],0.0014974953142918193,[0.01675549 0.05566736]
17,[-0.38312158],0.0007374142570131199,[0.01729375 0.01076516]
18,[0.12770683],0.0003269717532090217,[0.01943829 0.04289085]
19,[-0.53268544],0.0008455635819499365,[ 0.01831659 -0.02243416]
20,[-0.26639733],0.0004567940327175643,[ 0.01588373 -0.04865709]
21,[-1.07139869],0.0016369393294504591,[ 0.006011  -0.1974546]
22,[0.51228323],0.004197397970882569,[ 0.00020581 -0.11610389]
23,[0.72627372],0.001875527103967894,[-0.00014462 -0.00700847]
24,[0.3275936],0.0001122503494789632,[0.00195649 0.04202211]
25,[0.34745861],0.00030114107166900845,[0.0067369  0.09560826]
26,[-0.31367313],0.0010578706924087755,[0.0094174  0.05360993]
27,[0.00966864],0.00037618337364596675,[0.01252356 0.06212317]
28,[-0.7424801],0.001094045073591966,[ 0.01053074 -0.03985642]
29,[-0.24474841],0.00032965161604174613,[ 0.0070972  -0.06867077]
30,[1.07134392],0.0016697155323691596,[0.01196488 0.09735367]
31,[-1.34765081],0.002907094795765823,[ 0.00717386 -0.09582051]
32,[0.81276788],0.001630212775044503,[0.00874761 0.03147502]
33,[-0.164592],0.00020267886188651002,[0.00941495 0.01334684]
34,[-0.527279],0.0003844782415085681,[ 0.00648075 -0.0586839 ]
35,[0.10004584],0.00039638934225373954,[ 0.00453993 -0.03881649]
36,[0.65181801],0.0005961496848792206,[0.00765799 0.06236115]
37,[-1.09084543],0.0016374797911378265,[ 0.00288188 -0.09552223]
38,[0.07959889],0.0009270908809132661,[-0.00118917 -0.08142099]
39,[0.30369362],0.0007565817917425035,[-0.00302712 -0.03675883]
40,[1.09797087],0.0013498246313033905,[0.00325621 0.12566647]
41,[-0.23433276],0.0016447207999169505,[0.00790414 0.0929587 ]
