,action,cost,state
0,[-1.48158157],9.871799485037393,[ 3.13048079 -0.22223724]
1,[-1.87268513],9.80835587641957,[ 3.10574048 -0.49480628]
2,[-1.88317243],9.673653579308814,[ 3.06822054 -0.75039877]
3,[-1.90971094],9.47393410438984,[ 3.01912675 -0.98187569]
4,[-1.98549798],9.21547654969265,[ 2.95972274 -1.18808038]
5,[-1.94899949],8.904910769661637,[ 2.89248381 -1.34477858]
6,[-1.94058164],8.551071371217901,[ 2.81993578 -1.45096052]
7,[-1.93755258],8.166320559432133,[ 2.74471132 -1.50448924]
8,[-1.96948379],7.763667876617927,[ 2.66921113 -1.51000383]
9,[-1.94759399],7.356492321301817,[ 2.59616679 -1.46088671]
10,[-1.94938506],6.957301112035546,[ 2.5279564  -1.36420781]
11,[-1.97214999],6.580559239702179,[ 2.46654904 -1.22814722]
12,[-1.9736618],6.238594071347369,[ 2.41377414 -1.05549797]
13,[-1.95222522],5.941524389747561,[ 2.37130415 -0.84939991]
14,[-1.92668986],5.6989435116736225,[ 2.34049682 -0.61614664]
15,[-1.96462723],5.519748769937897,[ 2.32188425 -0.37225137]
16,[-1.97320786],5.40889711304982,[ 2.31588313 -0.1200224 ]
17,[-1.98487233],5.368694913963856,[2.32255905 0.13351854]
18,[-1.98553968],5.4000056485331385,[2.34173667 0.38355223]
19,[-1.98301152],5.5023741789476945,[2.37293878 0.62404232]
20,[-1.87236705],5.673287102272734,[2.41616695 0.86456342]
21,[0.8426709],5.913319827667895,[2.49059468 1.48855457]
22,[1.81665198],6.4279415594540374,[2.60137157 2.21553779]
23,[1.9681325],7.261868366832717,[2.74619666 2.89650187]
24,[1.95952138],8.384408153226007,[2.92016218 3.47931032]
25,[1.97446458],9.741805701088843,[3.11717213 3.94019905]
26,[1.95651665],11.273106922638439,[3.32977164 4.25199012]
27,[1.96305562],10.534447880673289,[3.55007892 4.40614571]
28,[1.9678655],9.415154994497787,[3.77024943 4.40341008]
29,[1.94883837],8.257646736820085,[3.98298401 4.25469169]
30,[1.95090276],7.1049721524089025,[4.18239145 3.9881488 ]
31,[1.94890706],6.007666137504914,[4.36406038 3.63337861]
32,[1.98276263],5.007115834042561,[4.52535211 3.22583462]
33,[1.94717803],4.134369932845242,[4.6644017  2.78099167]
34,[1.96957991],3.3977310840335058,[4.7807663  2.32729203]
35,[1.94193616],2.8026628101285134,[4.87428305 1.87033507]
36,[1.95030879],2.3386245928202185,[4.94541748 1.42268858]
37,[1.9289423],1.995747850304138,[4.99453255 0.98230129]
38,[1.9610586],1.7609632707808085,[5.02233827 0.55611445]
39,[1.9685863],1.6245369128599396,[5.0291953  0.13714062]
40,[1.9684307],1.5782464113744352,[ 5.01518174 -0.28027118]
41,[1.95637877],1.6195156535311066,[ 4.98004699 -0.70269495]
42,[1.94699229],1.7513382602489656,[ 4.92334995 -1.1339408 ]
43,[1.98659837],1.981680935088289,[ 4.84488377 -1.56932365]
