,action,cost,state
0,[-0.60504015],9.86997047466662,[ 3.13705485 -0.09075602]
1,[-1.40317162],9.843905703741408,[ 3.12216343 -0.29782843]
2,[-1.54581242],9.759164204422882,[ 3.09640697 -0.51512929]
3,[-1.80331284],9.617523859732184,[ 3.05881954 -0.75174848]
4,[-1.7571085],9.4159770036718,[ 3.01115425 -0.95330579]
5,[-1.69590837],9.16080523603356,[ 2.95564723 -1.11014042]
6,[-1.77773181],8.86225206897316,[ 2.89374006 -1.23814338]
7,[-1.7084087],8.529950118896096,[ 2.82821943 -1.31041264]
8,[-1.79248545],8.17375628490596,[ 2.76081526 -1.34808346]
9,[-1.74246904],7.806869991731043,[ 2.69427915 -1.33072209]
10,[-1.77301356],7.439365865583887,[ 2.63066588 -1.27226544]
11,[-1.7202454],7.085228162277515,[ 2.57248774 -1.16356284]
12,[-1.74048916],6.756110323930725,[ 2.52146386 -1.02047752]
13,[-1.63632339],6.4645950081825045,[ 2.47996031 -0.83007105]
14,[-1.62534972],6.221746701975381,[ 2.44930684 -0.61306933]
15,[-1.80660567],6.03995324433644,[ 2.42904003 -0.40533635]
16,[-1.74269148],5.91970218358668,[ 2.4202193  -0.17641448]
17,[-1.8568569],5.864021600956873,[2.42223777 0.04036939]
18,[-1.85048439],5.870823090848275,[2.43508634 0.25697138]
19,[-1.70240472],5.939147105275328,[2.45951114 0.48849591]
20,[-1.01629596],6.074090720780254,[2.4999541  0.80885916]
21,[0.74037394],6.315743949907457,[2.56839394 1.36879694]
22,[1.33608211],6.785793069273981,[2.66719149 1.97595097]
23,[1.69874186],7.5072344004242275,[2.79585982 2.57336662]
24,[1.71269021],8.481987029126074,[2.95008156 3.08443483]
25,[1.83576898],9.657725099683887,[3.12520942 3.5025571 ]
26,[1.74897693],10.996783459543785,[3.31406894 3.77719052]
27,[1.82545846],10.245701093643538,[3.51018357 3.92229247]
28,[1.7006497],9.23086867562025,[3.70554176 3.90716392]
29,[1.70585039],8.173749147702681,[3.89364904 3.76214551]
30,[1.82163076],7.128575796784558,[4.06980072 3.52303366]
31,[1.78962183],6.143450681037498,[4.22935404 3.1910664 ]
32,[1.668788],5.239298191794513,[4.36821367 2.77719258]
33,[1.70866273],4.441315750846369,[4.4845875  2.32747646]
34,[1.76719602],3.7797917359529776,[4.57768409 1.86193192]
35,[1.69193323],3.258276082715499,[4.6463099  1.37251615]
36,[1.83439814],2.871106177159685,[4.69127553 0.89931269]
