,action,cost,state
0,[0.17010194],16.0,[0.60051729 0.02537794 2.75328935 0.32835613]
1,[-0.81576717],13.216732395482568,[1.07934226 0.11902279 1.97710962 0.63967882]
2,[-0.15656941],8.04170186767684,[1.36851835 0.31286384 0.89844834 1.312811  ]
3,[0.66946834],4.370360762338879,[ 1.42584748  0.67677946 -0.32211237  2.32803382]
4,[0.65577888],2.680849062923163,[ 1.24298695  1.2370817  -1.49577588  3.23193799]
5,[-0.99085501],2.349821981291933,[ 0.84642036  1.90137571 -2.46313543  3.34435795]
6,[0.69851112],3.024848803154279,[ 0.25902384  2.57825042 -3.32472853  3.33783177]
7,[0.95281555],4.05051472337459,[-0.42739968 -3.06312861 -3.36771632  3.05747315]
8,[-0.61342423],3.8821196167819068,[-1.01540083 -2.52361223 -2.40897913  2.2891818 ]
9,[0.82666701],2.5767213782015874,[-1.37924009 -2.14487873 -1.21090581  1.43670773]
10,[0.60236831],1.5943159072318356,[-1.49652509 -1.9720796   0.03817914  0.26867565]
11,[-0.82470787],1.270572232152079,[-1.3530167  -2.06716699  1.39599231 -1.18222407]
12,[-0.8413486],1.5740672640590325,[-0.94114796 -2.41774371  2.69674633 -2.23077632]
13,[-0.62311291],2.599760464888965,[-0.30077257 -2.91641798  3.59303062 -2.67449289]
14,[0.36472758],3.833623241373692,[ 0.42392965  2.8378846   3.47876565 -2.56853171]
15,[-0.63245024],3.681399926924234,[ 1.03632326  2.34507513  2.54986047 -2.27960558]
16,[-0.21933154],2.365454871853573,[ 1.42218312  1.97068903  1.29248465 -1.38292207]
17,[-0.10699036],1.3911534708493114,[ 1.55118612  1.817906   -0.00232644 -0.11476651]
18,[0.75940985],1.0928100124249327,[ 1.41424079  1.94418488 -1.36672637  1.34176097]
19,[0.70413083],1.3908265997863563,[ 1.00691418  2.32591707 -2.6868677   2.38124987]
20,[0.60553074],2.4108828641764237,[ 0.36154745  2.85455155 -3.66024806  2.81944324]
21,[-0.6667496],3.7563280894225493,[-0.38366497 -2.87707569 -3.6097692   2.65590764]
22,[0.7773702],3.7418597224819523,[-1.02627087 -2.36082621 -2.71204683  2.43072428]
23,[0.4904102],2.3962959193002904,[-1.44590688 -1.94660494 -1.46790961  1.62745912]
24,[-0.77910728],1.336059570606871,[-1.60271708 -1.76485278 -0.10047179  0.15072455]
25,[-0.41363688],0.9870602298713913,[-1.48905441 -1.87978817  1.23789503 -1.27171368]
26,[-0.01769904],1.226248932056744,[-1.11103918 -2.24070509  2.53130288 -2.251129  ]
27,[-0.68179984],2.1483679211803186,[-0.48729575 -2.75391399  3.61875124 -2.78426747]
28,[-0.85690001],3.5666588719520766,[ 0.27727083  2.95196425  3.83993655 -2.9512521 ]
29,[-0.16846322],3.8637571960421075,[ 0.9715026   2.37919495  2.97743164 -2.70985808]
30,[0.85126337],2.5148958230239593,[ 1.43561647  1.92735651  1.64115517 -1.70851497]
31,[0.26376851],1.343682601888577,[ 1.63092844  1.71400647  0.31328434 -0.37749805]
32,[-0.00247856],0.9225737353367734,[ 1.56344666  1.77603382 -0.98914255  0.98130809]
33,[0.94022818],1.0544529348531764,[ 1.22722813  2.10839575 -2.36792443  2.25733683]
34,[0.32435276],1.837689247992663,[ 0.63025087  2.62412442 -3.5367529   2.79533972]
