,action,cost,state
0,[0.86606695],16.0,[0.59154361 0.04862045 2.66864632 0.54991296]
1,[-0.01383648],13.191995336362952,[1.04700664 0.20540014 1.83544301 1.03653487]
2,[-0.43279739],7.9141099226106775,[1.31879792 0.45567249 0.86378025 1.48736762]
3,[-0.59211772],4.190499367288262,[ 1.38960664  0.80553462 -0.16470452  2.03515386]
4,[-0.32298234],2.5460478467584706,[ 1.24776062  1.28148018 -1.25447801  2.70689732]
5,[-0.24833969],2.2474455010169083,[ 0.8884777   1.87111457 -2.32599705  3.1135627 ]
6,[1.],2.8990968411037654,[ 0.32197797  2.51655585 -3.25995823  3.24325557]
7,[1.],3.9767669802227514,[-0.3616863  -3.14137682 -3.40893712  2.9769691 ]
8,[1.],3.99969460353473,[-0.97559943 -2.58669573 -2.61453511  2.53149629]
9,[1.],2.7154740280355965,[-1.38245473 -2.15211765 -1.43148335  1.75301862]
10,[0.99899083],1.5963260652621698,[-1.54668115 -1.9053952  -0.21232958  0.68511084]
11,[-0.65930691],1.1490273538664275,[-1.45448208 -1.91755498  1.13555318 -0.78111025]
12,[-1.],1.3052769413343075,[-1.09078577 -2.20108889  2.48741487 -1.95931357]
13,[-1.],2.1699047192684446,[-0.47560732 -2.65535129  3.57939823 -2.46666615]
14,[-1.],3.5685905535131486,[ 0.28419787  3.13256658  3.84306258 -2.42157298]
15,[-1.],3.9900395567039624,[ 0.99101289  2.68119645  3.09605441 -2.03198957]
16,[-1.],2.8403966120576687,[ 1.49350935  2.34884104  1.90365048 -1.2186165 ]
17,[-1.],1.7235915021820933,[ 1.75302827  2.21777975  0.7023301  -0.05042051]
18,[-1.],1.3071816099119324,[ 1.77834936  2.33743627 -0.44525063  1.25231177]
19,[0.88849967],1.5180656986424725,[ 1.56141811  2.75401688 -1.7294095   2.89626077]
20,[1.],2.6333730568473332,[ 1.08681931 -2.78562305 -2.98570522  4.58472592]
21,[0.94617552],5.464584112860551,[ 0.39001637 -1.64832174 -3.95725734  6.98732487]
22,[-1.],10.447974958491022,[-4.71769318e-01 -1.25070056e-03 -4.41104067e+00  8.91433104e+00]
23,[-0.64161636],14.295674350152433,[-1.20831717  1.54047305 -2.77029271  6.15333144]
24,[0.20925897],10.88957053719355,[-1.59841254  2.55281431 -1.17321203  4.12631127]
25,[-1.],6.5049701445893415,[-1.68927885 -3.08486897  0.21846272  2.35999653]
26,[-1.],3.7772469900405183,[-1.5206797  -2.78139659  1.46338961  0.69266071]
27,[-1.],2.7264600026177157,[-1.10302683 -2.79318059  2.70302213 -0.74935814]
28,[-1.],2.9665275064515786,[-0.45684128 -3.04956902  3.66713634 -1.72645992]
29,[-1.],3.854395702494171,[ 0.3056003   2.83209563  3.78674338 -2.2123548 ]
30,[-1.],3.8168425118401563,[ 0.99224407  2.38208244  2.96457459 -2.19122889]
31,[-1.],2.4767610816439003,[ 1.46660412  1.99718637  1.75782726 -1.56214789]
32,[-1.],1.3350924935491808,[ 1.69514636  1.78672314  0.53293339 -0.49434883]
33,[-1.],0.8710636009658542,[ 1.68126673  1.80817742 -0.67223589  0.70655844]
34,[-1.],0.901829211412884,[ 1.42440939  2.05864759 -1.90151365  1.74556156]
35,[1.],1.448651395504297,[ 0.90756668  2.51788572 -3.23572313  2.74607106]
36,[-0.99461291],2.7412876079057527,[ 0.17634484  3.08322241 -3.93019595  2.85360587]
37,[-0.93803401],3.965842975231161,[-0.58786961 -2.63868486 -3.53300212  2.71130974]
38,[-0.21365964],3.3699088377641995,[-1.18830561 -2.13375227 -2.40114241  2.23559165]
39,[0.99380842],1.9306326071580004,[-1.54642478 -1.75794488 -1.17625236  1.44606145]
40,[-0.9862029],1.076589034636265,[-1.64300816 -1.62335626  0.21040334 -0.12538197]
41,[-0.9724551],0.8753937927950846,[-1.46207993 -1.8031267   1.599276   -1.62341678]
42,[-1.],1.245752531005398,[-1.00470273 -2.23954682  2.95484844 -2.62779648]
43,[-1.],2.376542065829781,[-0.30294784 -2.80743045  3.94617462 -2.9542088 ]
44,[-1.],3.821822945050246,[ 0.50143913  2.88454464  3.89993436 -2.92882312]
45,[-1.],3.635149732611519,[ 1.18999158  2.32137658  2.8890668  -2.63464781]
46,[-1.],2.071466996494633,[ 1.64302474  1.86436188  1.64145081 -1.85627023]
47,[-1.],0.9880246930227551,[ 1.85123891  1.60235886  0.45154802 -0.72770593]
48,[0.06313451],0.5952107896704508,[ 1.81602255  1.60521628 -0.80623896  0.74856218]
49,[-0.80834204],0.6337291208126657,[ 1.53315785  1.86765232 -2.03271715  1.81713775]
50,[1.],1.1471239881285464,[ 0.9873275   2.33640133 -3.40486016  2.74724085]
51,[1.],2.456940792197346,[ 0.19991334  2.92022915 -4.3261129   3.00709361]
52,[1.],3.921642888535444,[-0.66030366 -2.76018152 -4.07062837  2.99785526]
53,[1.],3.3432115191773013,[-1.36730978 -2.18375946 -2.92826902  2.68615845]
54,[0.84068584],1.650597541523598,[-1.82601903 -1.72493283 -1.67514436  1.82345221]
55,[0.50928711],0.6891706631175427,[-2.04297988 -1.4843879  -0.51110028  0.54824104]
56,[0.79456115],0.38274138511600253,[-2.03642774 -1.50403924  0.57672904 -0.7441309 ]
57,[1.],0.3962880629553605,[-1.8103441  -1.77122511  1.7017419  -1.89577377]
58,[0.99106919],0.7361211256345882,[-1.34691018 -2.2414965   2.94801396 -2.73136111]
59,[1.],1.742907261189466,[-0.63717617 -2.8308753   4.07139486 -3.09207698]
60,[0.96981099],3.4469451115863063,[ 0.21742676  2.81848628  4.26475831 -3.23420572]
61,[0.96339327],3.9284614318750166,[ 0.98744792  2.1747337   3.30305451 -3.11523839]
62,[0.96055299],2.405705299915676,[ 1.5138758   1.62274881  1.94350615 -2.27678551]
63,[0.75305086],1.1170421289655115,[ 1.76620631  1.29929267  0.58216111 -0.89391756]
64,[1.],0.6540361212489428,[ 1.7446515   1.28279749 -0.79886916  0.72300834]
65,[0.89755997],0.6947666582288269,[ 1.44682758  1.56915403 -2.17913947  2.05736172]
66,[1.],1.2803605098304272,[ 0.8759682   2.05751851 -3.49463138  2.66157695]
67,[1.],2.7616770571712803,[ 0.08199739  2.56525876 -4.30054321  2.26194703]
68,[1.],4.478964412570218,[-0.76786731  2.91798119 -4.01781526  1.19173881]
69,[1.],4.717326455027532,[-1.47207141  3.02159468 -2.95443997 -0.18421008]
70,[-1.],4.493704994725365,[-1.92691064  2.80319228 -1.57581017 -1.98198216]
71,[0.69968742],5.250411475898869,[-2.10239169  2.27659973 -0.15144515 -3.24247031]
72,[0.03886994],6.140260625234637,[-1.97428907  1.50001582  1.4440963  -4.55589968]
73,[-0.76845438],6.234968425823567,[-1.51168729  0.39546961  3.17224955 -6.53967277]
74,[-0.84026262],6.240795446171209,[-0.75629329 -1.00361529  4.19332117 -6.93195535]
75,[-0.98747941],6.448540191645435,[ 0.12633354 -2.23556824  4.57735576 -5.2962936 ]
76,[-0.99771175],6.146604143210895,[ 1.0182822   3.14110344  4.14961309 -3.87554855]
77,[-0.99989274],3.998334737138763,[ 1.73055389  2.46608779  2.93062168 -2.89960771]
78,[-0.86288698],1.8163924720340914,[ 2.19962048  1.98882741  1.81021824 -1.85081033]
79,[1.],0.8308492796805782,[ 2.4595854   1.77521319  0.83081228 -0.27374858]
80,[1.],0.5837731200368056,[2.54542295 1.87852339 0.05774425 1.29295103]
81,[-1.],0.7886295170642382,[ 2.5060953   2.24051825 -0.44483232  2.31434   ]
82,[-1.],1.5115259409679513,[ 2.36341665  2.80007381 -1.01546851  3.27595551]
83,[0.99195762],2.9713553128059207,[ 2.06378661 -2.69032785 -2.06321075  4.69623729]
84,[-0.68846382],5.4606257197279575,[ 1.51545161 -1.59211619 -3.49104579  6.50111929]
85,[1.],9.317018625593423,[ 0.62610622  0.04964347 -5.22458614  9.50324709]
86,[1.],12.892075354792784,[-0.40589995  1.76465709 -4.87678992  7.0411123 ]
87,[-0.93599861],9.791900616194965,[-1.30256573  2.88340889 -4.00789293  4.39325834]
88,[-1.],5.084930524525225,[-1.97684945 -2.69562527 -2.72327952  2.73319978]
89,[0.70513794],2.449568893214868,[-2.41992876 -2.25925316 -1.77188905  1.64685649]
90,[-0.65276119],1.47887853511396,[-2.70049953 -2.06042988 -1.0906632   0.35939002]
91,[-1.],1.3092756786707138,[-2.87388222 -2.11248502 -0.69382597 -0.84198929]
92,[-0.25446229],1.7061176386932495,[-3.00184326 -2.36289733 -0.62874108 -1.60868707]
93,[-1.],2.614061234012229,[-3.13459063 -2.74734415 -0.72366505 -2.16852195]
94,[-0.98085985],3.6886959429790465,[ 2.98983234  3.0807713  -0.85474534 -2.31388395]
95,[-0.95661998],3.9560533539080125,[ 2.81201082  2.63749213 -0.92110645 -2.05604076]
96,[-0.72046493],2.97899348089269,[ 2.61316577  2.28677319 -1.1048258  -1.39749939]
97,[1.],1.7499351255977869,[ 2.33617183  2.13329376 -1.73451985 -0.10278513]
98,[0.92817654],1.1377442652331988,[ 1.89169367  2.2487093  -2.77793535  1.23806027]
99,[1.],1.3070863379731672,[ 1.20363324  2.61035286 -4.11697423  2.30211379]
100,[0.95485709],2.4857808377900334,[ 0.2686731   3.14110442 -5.07779324  2.96516684]
101,[-0.17814128],3.999482065324943,[-0.72703461 -2.51365212 -4.65295217  3.29307728]
102,[-0.98919309],3.0696948135227204,[-1.5271815  -1.87667239 -3.29543141  2.93833085]
103,[0.69523138],1.1616416625318233,[-2.06271469 -1.35079912 -2.09623841  2.23085573]
