,action,cost,state
0,[0.9338267],16.0,[-0.0123854   0.0320185  -0.12015098  0.31237235]
1,[0.98571721],15.997844702371228,[-0.0459725   0.12083722 -0.205883    0.55480745]
2,[0.9904096],15.969154053419526,[-0.08991878  0.24361306 -0.22067106  0.6447905 ]
3,[0.99505265],15.873628876412164,[-0.1290126   0.36720772 -0.15888394  0.56498951]
4,[0.93587262],15.708974172052098,[-0.14888335  0.45839349 -0.03394218  0.33044971]
5,[0.83857018],15.534793373620216,[-0.14025993  0.49184994  0.11873673  0.00107007]
6,[-0.93745713],15.437088179980515,[-0.08088744  0.40163894  0.4618982  -0.88328246]
7,[-0.9894218],15.56877851369114,[ 0.03673797  0.15166267  0.68471487 -1.55966932]
8,[-0.99720575],15.853379597686542,[ 0.17770132 -0.19167138  0.68290665 -1.78717373]
9,[-0.98911266],15.873491424683523,[ 0.29277493 -0.52745407  0.4341984  -1.49831837]
10,[-0.9899588],15.445180535155105,[ 0.34162074 -0.76882508  0.04260351 -0.88146487]
11,[-0.95760868],14.840527769009306,[ 0.3087631  -0.87155103 -0.36303001 -0.14149061]
12,[0.74974338],14.428458493879297,[ 0.18340416 -0.77618175 -0.86544994  1.07409637]
13,[0.98318445],14.536076448678225,[-0.02721787 -0.4495329  -1.19910325  2.12936853]
14,[0.98248696],15.117479314420953,[-0.27391364  0.0356753  -1.20114284  2.59310252]
15,[0.98693802],15.480092303363891,[-0.4786325   0.53005271 -0.78661156  2.23241358]
16,[0.99222228],15.103357605077507,[-0.57152024  0.89493512 -0.12177588  1.36931846]
17,[0.97597278],14.35830424930673,[-0.52560177  1.06735894  0.56937591  0.3463475 ]
18,[-0.94119789],13.851989542496751,[-0.33351382  0.97940106  1.31322759 -1.20914049]
19,[-0.97854172],14.013522128572799,[-0.01879633  0.59629595  1.77662357 -2.55341773]
20,[-0.99541046],14.7275855729874,[ 0.34720146  0.0066259   1.79127263 -3.16904007]
21,[-0.99720564],15.041847648490196,[ 0.65726419 -0.59227678  1.2290554  -2.66910544]
22,[-0.95347146],14.360732437598033,[ 0.81649417 -1.02284181  0.33676863 -1.59527818]
23,[-0.97045964],13.4217161737593,[ 0.78880882 -1.22303063 -0.60616818 -0.39513512]
24,[0.93082952],13.045739818067654,[ 0.56410923 -1.12525148 -1.60242492  1.37436389]
25,[0.9882176],13.62874495157972,[ 0.16726526 -0.67689569 -2.30176289  3.05156803]
26,[0.9754729],14.891638770464418,[-0.31949244  0.03756901 -2.44196846  3.85359932]
27,[0.98446886],15.28745145135672,[-0.75422932  0.75354101 -1.80289695  3.11779743]
28,[0.98130236],13.903943689133042,[-1.01602044  1.25092939 -0.78585257  1.8391464 ]
29,[0.96014336],12.245018982904416,[-1.06323981  1.48957071  0.31450159  0.54602054]
30,[-0.90433042],11.536432496887633,[-0.87790791  1.41748793  1.51399479 -1.28790492]
31,[-0.99370819],12.22681811986903,[-0.47077594  0.96112873  2.51173298 -3.28270011]
32,[-0.99620385],14.238422123109324,[ 0.09821263  0.13268119  3.05170535 -4.76461528]
33,[-0.98605205],15.750129249725596,[ 0.67607904 -0.78711612  2.5707314  -4.11434211]
34,[-0.9862801],14.24212439813139,[ 1.09008664 -1.45650275  1.53068636 -2.57286855]
35,[-0.98559814],11.532991876490149,[ 1.2807763  -1.82929657  0.36686001 -1.18205419]
36,[-0.93869315],9.855006323337689,[ 1.23569591 -1.93206778 -0.81098814  0.16297943]
37,[0.89877098],9.585454137349684,[ 0.94934831 -1.71207932 -2.02306089  2.07909011]
38,[0.99029447],10.92411512696596,[ 0.44087709 -1.07716978 -3.01929576  4.30418691]
39,[0.98484836],13.754321860671832,[-0.22891493 -0.02212785 -3.51467468  5.89850951]
40,[0.9727298],15.543835329297048,[-0.86968719  1.06657396 -2.7321444   4.65875273]
41,[0.97409922],13.146033585111068,[-1.29755738  1.81938867 -1.52963296  2.92640869]
42,[0.99109176],9.839259721615798,[-1.47861022  2.2611098  -0.27814757  1.52324774]
43,[0.97734714],7.846771904402409,[-1.40970745  2.43131947  0.95900768  0.16820283]
44,[-0.88337757],7.195187878456373,[-1.0902297   2.28099508  2.20109777 -1.70599292]
45,[-0.97867453],8.027197361512394,[-0.55031133  1.72807681  3.13498717 -3.87968728]
46,[-0.9893212],10.467500465475887,[ 0.14116282  0.71176584  3.71711184 -6.21503151]
47,[-0.99225176],13.306686592126772,[ 0.86681448 -0.59621585  3.28743948 -6.27657103]
48,[-0.99689706],13.038375670258047,[ 1.38600888 -1.65725311  1.86698099 -4.33696434]
49,[-0.98570546],9.904716006363241,[ 1.614833   -2.36703853  0.43224466 -2.82025805]
