,action,cost,state
0,[-1.],12.533740416935267,[ 0.65462697  0.80987119  3.23080795 -1.69327369]
1,[-1.],8.406364987112665,[ 1.23584163  0.41573123  2.48731684 -2.04777548]
2,[-1.],5.05367334559396,[ 1.62836499  0.04619292  1.41784631 -1.58186449]
3,[0.76713369],3.3815077353872836,[ 1.77854434 -0.14939047  0.08861807 -0.38064152]
4,[-1.],3.011678121647062,[ 1.68813241 -0.16887986 -0.99752829  0.1943936 ]
5,[1.],3.7421120284587164,[ 1.35009289  0.00372906 -2.37807457  1.52644882]
6,[1.],5.925290629211666,[ 0.75116394  0.41259433 -3.52443907  2.37878056]
7,[-0.30923862],9.776791446131929,[ 0.01510922  0.79902719 -3.65991871  1.22052046]
8,[-0.69921811],13.589415553321146,[-0.63075611  0.80855033 -2.64221009 -1.19153906]
9,[-1.],14.377883890299593,[-0.99722277  0.32589222 -1.02118501 -3.49674087]
10,[-1.],11.059827507885789,[-1.07390968 -0.50415526  0.12652616 -4.57034845]
11,[-1.],6.098047180650491,[-0.9904295  -1.43437313  0.66354378 -4.68799215]
12,[-0.04021683],3.219915435371931,[-0.81509353 -2.37297931  1.12404749 -4.78874439]
13,[-0.54374978],2.845565260615127,[-0.52371451  2.88421584  1.81816522 -5.58854632]
14,[-0.63780206],4.64756814882881,[-0.07414841  1.60765481  2.73318135 -7.40878232]
15,[-1.],9.208393901492943,[ 0.57890262 -0.14698359  3.45105288 -9.52635697]
16,[-1.],14.026729953770243,[ 1.08325545 -1.80576015  1.35850082 -6.76831907]
17,[-1.],10.359427888872519,[ 1.14803145 -2.94226603 -0.54316627 -4.79678073]
18,[-1.],4.790406650956123,[ 0.94649162  2.48441158 -1.28971562 -3.98081285]
19,[-1.],2.64417673122928,[ 0.69559108  1.65009345 -1.0711928  -4.62807143]
20,[-0.63780206],4.276784686574168,[ 0.56568842  0.54508902 -0.24228621 -6.45113031]
21,[-0.95376826],10.812159533039607,[ 0.47898651 -0.75028364 -1.03980671 -5.79361057]
22,[-1.],14.829327420406457,[ 0.0608983  -1.60415898 -3.03779259 -2.73974785]
23,[-0.10570693],9.15473002355036,[-0.63920422 -1.9029776  -3.6869469  -0.53179544]
24,[0.54695155],3.9081438849470205,[-1.33073998 -1.91877203 -3.09317683  0.11721018]
25,[1.],1.5464787741431592,[-1.85569395 -1.92412652 -2.1479437  -0.30441927]
26,[-0.17743691],0.8386675841227088,[-2.19189907 -2.09784551 -1.26126715 -1.46573951]
27,[-1.],1.015850502573033,[-2.37453836 -2.5286946  -0.60577555 -2.8232512 ]
28,[0.31837368],2.1601046756757354,[-2.44191597  3.09128852 -0.01086132 -3.79114261]
29,[-1.],4.126638496554511,[-2.33014926  2.21516044  1.23848524 -5.00217521]
30,[-1.],5.312765843107754,[-1.91167579  1.04726606  3.01164101 -6.87793598]
31,[-0.95162898],5.358174860492099,[-1.13084125 -0.55381873  4.57171155 -8.58996087]
32,[-0.34660998],5.346643620575997,[-0.17576324 -2.10442731  4.95283447 -6.72969898]
33,[-0.42321386],5.443911415931558,[ 0.81775366  2.98675015  4.7533431  -5.39849389]
34,[-0.15616916],3.593518799584361,[ 1.64496777  1.96494859  3.47189718 -4.86226953]
35,[1.],1.0682676462996474,[ 2.21498748  1.08343709  2.28325576 -3.88935761]
36,[0.45718871],0.16951422045761141,[ 2.58153464  0.4062066   1.4259636  -2.90176976]
37,[-0.67074242],0.027089047964519917,[ 2.81850484 -0.14081089  0.99173824 -2.65893001]
38,[-0.72599343],0.02478280676375019,[ 2.99392278 -0.6934712   0.78639478 -2.93930544]
39,[-0.13621423],0.11852231405590345,[ 3.12832369 -1.31717824  0.54566018 -3.32361267]
40,[1.],0.5807145734063149,[-3.09114392 -1.99639467  0.06718233 -3.46473237]
41,[-1.],1.870559541687769,[-3.12121998 -2.73542419 -0.35615808 -3.87844529]
42,[-0.81870402],3.6504295161196056,[ 3.07994068  2.75573477 -0.34348837 -4.01023556]
43,[0.32190582],3.6230355526817597,[ 3.05424048  1.980006    0.11186553 -3.71192151]
44,[1.],1.7427748857564656,[ 3.10824517  1.30113913  0.37791892 -3.04048572]
45,[1.],0.49303797980078334,[-3.0943908   0.77188996  0.40025693 -2.24965596]
46,[-0.81595368],0.10126960573021544,[-2.9943608   0.33191669  0.61625364 -2.21106139]
47,[1.],0.015235275844496186,[-2.86243307 -0.07791611  0.73350451 -1.96254649]
48,[1.],0.0034684877604776823,[-2.68671246 -0.4839007   1.06478607 -2.17509904]
49,[1.],0.01042591970658701,[-2.41927952 -0.97517743  1.6555499  -2.78944164]
50,[-1.],0.07925447519004664,[-1.98543892 -1.66273921  2.72547385 -4.0466877 ]
51,[-1.],0.5223398876055527,[-1.30801257 -2.572156    4.08580651 -5.0109262 ]
52,[-0.68583871],2.3114388635077736,[-0.37663064  2.60028138  5.03657258 -6.28560874]
53,[-1.],5.393787169375149,[ 0.63608362  1.09388934  5.0870377  -8.95061826]
54,[-0.30219265],7.000909240504921,[ 1.59968395 -0.77960254  4.20147246 -8.85207696]
55,[-0.1197713],7.0398845535592285,[ 2.23491724 -2.27863148  2.24369686 -6.42106001]
56,[0.14407045],5.677152351607543,[ 2.55734099  2.84534808  1.19279157 -5.29661946]
57,[1.],3.249523623008495,[ 2.77260706  1.88193726  1.03614377 -4.36222537]
58,[-1.],1.0190779433765427,[ 2.99427844  1.04460684  1.18910135 -4.05962223]
59,[1.],0.14984848889085217,[-3.05574349  0.29808564  1.14931489 -3.45627226]
60,[-1.],0.005849928614453936,[-2.79111453 -0.44043424  1.53300005 -4.01944519]
61,[0.87308444],0.004203534021030856,[-2.45238967 -1.27739842  1.89578514 -4.41506286]
62,[0.13863106],0.15705653212598944,[-2.00766494 -2.24159001  2.61262685 -5.25756795]
63,[0.16807944],1.277219971058637,[-1.37699709  2.87889381  3.74432634 -6.51499633]
64,[0.9353621],5.114081463858727,[-0.50915854  1.33934817  4.98728333 -9.27192291]
65,[1.],12.587529099205025,[  0.56970063  -0.74953349   5.24150889 -10.25751602]
66,[0.38061811],14.637786959547043,[ 1.43429639 -2.41358236  3.47469311 -6.68307169]
67,[-1.],7.255975816264493,[ 2.00274603  2.69593168  2.29399195 -5.23683882]
68,[-1.],2.457516930558321,[ 2.38857463  1.738676    1.64120576 -4.38847665]
69,[-1.],0.5156057697707714,[ 2.67694276  0.92466232  1.27190401 -3.79681739]
70,[-0.94594298],0.044089296012471725,[ 2.9067552   0.19754815  1.05382889 -3.55426797]
