,action,cost,state
0,[0.55324581],16.0,[0.5955752  0.03817394 2.70663626 0.45035305]
1,[-0.39162851],13.203332383617305,[1.06169929 0.16602943 1.90048587 0.85302805]
2,[-0.63788638],7.973657345296362,[1.34561245 0.37895364 0.9194864  1.29651963]
3,[0.35151944],4.285401372019532,[ 1.41279131  0.72617452 -0.24912736  2.18613775]
4,[-0.51890727],2.6219975379383875,[ 1.25647502  1.22545406 -1.31442332  2.78724915]
5,[0.93890891],2.3072778893593107,[ 0.87534086  1.8572318  -2.47725652  3.43412446]
6,[0.57056114],2.9695015583825297,[ 0.28400762  2.54948697 -3.35441564  3.40058829]
7,[0.84527981],4.028161994756597,[-0.41135702 -3.08211085 -3.42562313  3.09315759]
8,[0.69246102],3.9118945980596878,[-1.01988396 -2.50882879 -2.55150363  2.59895661]
9,[0.10870847],2.551893457591528,[-1.40646059 -2.07991769 -1.29585734  1.62365988]
10,[0.88524923],1.4943818603587713,[-1.54277436 -1.86236437 -0.06863854  0.52701723]
11,[-0.86439527],1.1290040556757062,[-1.4199739  -1.90850889  1.2971835  -0.95409478]
12,[-0.85326886],1.3634402975127928,[-1.02590382 -2.21550937  2.62435787 -2.01266235]
13,[-0.75043565],2.320455381091067,[-0.39062432 -2.66321999  3.63250811 -2.34458749]
14,[-0.44001095],3.7191852944778083,[ 0.36550114 -3.10835859  3.75680302 -2.03389252]
15,[-0.91266906],4.049721436418851,[ 1.04985948  2.82345453  2.97334268 -1.41485677]
16,[-0.32340434],3.0753498876244216,[ 1.52695821  2.64720233  1.77952466 -0.28880356]
17,[0.90952009],2.3445990911100187,[1.75654598 2.74935731 0.52965443 1.33257488]
18,[0.47122716],2.5930504470719735,[ 1.74340595 -3.10879751 -0.67349914  2.92086847]
19,[0.50604561],4.1298760828417285,[ 1.47517121 -2.35764151 -2.04421529  4.65342731]
20,[0.93401175],7.456857365281889,[ 0.90671818 -1.17938653 -3.6906271   7.36035135]
21,[0.82871678],12.812026927209255,[ 0.02821937  0.55682285 -4.68950678  9.08176762]
22,[0.82281191],14.694117035257516,[-0.81752854  2.09847608 -3.71053242  6.2851587 ]
23,[0.73281734],8.81991065761949,[-1.45355829 -3.12300295 -2.61592991  4.50319183]
24,[-0.71628412],3.926576789906214,[-1.85079445 -2.3789581  -1.3723751   2.95408435]
25,[0.78038595],1.586416030820182,[-2.02059429 -1.91409729 -0.33870409  1.6841512 ]
26,[-0.19912422],0.7457631467565754,[-1.97778761 -1.73037242  0.78032266  0.1572304 ]
27,[-0.47387241],0.5782134237654108,[-1.69838007 -1.84777525  2.03517972 -1.27671285]
28,[-0.5149139],0.9091383665758067,[-1.15712438 -2.20662454  3.37276041 -2.18633613]
29,[-0.97469535],2.0350438527466443,[-0.3652783  -2.67503198  4.43156201 -2.35591752]
30,[-0.83803086],3.760299088482825,[ 0.54219435 -3.10361576  4.44463462 -1.85500781]
31,[-0.81515517],4.081246948261789,[ 1.34546309  2.89108793  3.49331641 -0.97600111]
32,[-0.97825144],3.116452529315457,[1.93011509 2.80230791 2.37375832 0.10774187]
33,[-0.58166072],2.7835455208192856,[2.30904638 2.93981457 1.45876136 1.23934242]
34,[-0.27571789],3.3786563686682984,[ 2.52253905 -2.99576551  0.68294726  2.1859447 ]
35,[0.64352705],4.308424413535658,[ 2.56962873 -2.47088381 -0.24292189  3.02342849]
36,[0.62514103],4.640961642780905,[ 2.41234424 -1.79320186 -1.35730416  3.77849003]
37,[0.69890772],4.279524090334572,[ 2.01324832 -0.92524677 -2.67886351  5.03690764]
38,[0.96652461],4.145701971123202,[ 1.32422669  0.26584027 -4.15217093  6.67297537]
