,action,cost,state
0,[0.08348348],16.0,[-0.0011073   0.00286254 -0.01074329  0.02792969]
1,[-0.95094351],15.999982772111812,[ 0.0096685  -0.02481861  0.1152544  -0.29791567]
2,[-0.99329959],15.99870802367575,[ 0.04290343 -0.11214032  0.20737263 -0.55459706]
3,[-0.96333486],15.973481980994013,[ 0.08731764 -0.23512828  0.22375159 -0.64698456]
4,[-0.98722514],15.882505437322978,[ 0.12736251 -0.35994655  0.16504566 -0.57458619]
5,[0.99051765],15.721021954085987,[ 0.12413605 -0.38977945 -0.19635741  0.27870311]
6,[0.99753788],15.659659771013027,[ 0.05218408 -0.25334832 -0.50600056  1.0551758 ]
7,[0.98835118],15.828250072877562,[-0.06783756  0.01244019 -0.66122032  1.53746387]
8,[0.99823259],15.96934168483,[-0.19681797  0.3304288  -0.5905747   1.56429263]
9,[0.98662839],15.775045349537915,[-0.29000271  0.60888997 -0.3164593   1.16649301]
10,[0.94570455],15.271119376377163,[-0.31648126  0.78037554  0.05706301  0.52742307]
11,[-0.99497995],14.781358756957125,[-0.24594528  0.7567614   0.63295484 -0.75316395]
12,[-0.99772012],14.7629113022126,[-0.07266064  0.48892654  1.06641164 -1.87742457]
13,[-0.98344594],15.303482397305245,[ 0.16145475  0.03872137  1.2135751  -2.50868407]
14,[-0.9963964],15.737295632397009,[ 0.3840378  -0.45811971  0.94688447 -2.33051908]
15,[-0.99429252],15.4010453142401,[ 0.51922234 -0.8528826   0.37458276 -1.55699383]
16,[-0.91854097],14.539390330417165,[ 0.52755136 -1.06543041 -0.28911992 -0.55509997]
17,[0.7957772],13.859534384698012,[ 0.39145415 -1.02506429 -1.04379736  0.94810227]
18,[0.98202499],13.914769406388414,[ 0.12255173 -0.68940842 -1.59950711  2.36151364]
19,[0.96864873],14.715609303413968,[-0.22320913 -0.11830627 -1.77487305  3.19648806]
20,[0.96897746],15.346338628014468,[-0.54659747  0.50912037 -1.36796855  2.90132339]
21,[0.98884399],14.85020102358085,[-0.7433504   0.99404254 -0.56287722  1.88897727]
22,[-0.84120763],13.726626607840187,[-0.74710734  1.2035501   0.51511265  0.20651078]
23,[-0.81117025],13.186220641134778,[-0.54627923  1.07664755  1.46095148 -1.47456138]
24,[-0.99644436],13.816715165690946,[-0.178115    0.6145434   2.1612573  -3.08620628]
25,[-0.93248699],15.135574689483736,[ 0.28125972 -0.09687491  2.31033697 -3.79050538]
26,[-0.97274942],15.55320961127444,[ 0.69293152 -0.79634935  1.70883094 -3.02782412]
27,[-0.98152702],14.167950626644622,[ 0.94134159 -1.2765279   0.74670535 -1.75612296]
28,[-0.9464052],12.482464391612044,[ 0.98622391 -1.49819986 -0.29808075 -0.46012531]
29,[0.75222623],11.721181031516288,[ 0.81152683 -1.41430187 -1.42424222  1.31452552]
