,action,cost,state
0,[-0.14438808],16.0,[0.60457714 0.01487417 2.79167899 0.22818365]
1,[-0.31041032],13.227330166595937,[1.08280292 0.10930488 1.93410895 0.74504185]
2,[0.74665962],8.057404116302612,[1.35175172 0.35523068 0.74600675 1.71737738]
3,[-0.63175402],4.332774083234387,[ 1.39851183  0.75198945 -0.28163415  2.26233836]
4,[-0.67474174],2.636259949321349,[ 1.23841469  1.26011111 -1.32105673  2.80131319]
5,[1.],2.3287820849079974,[ 0.8562067   1.89467544 -2.48066462  3.44907802]
6,[0.11954493],2.99521448825331,[ 0.26894604  2.58075602 -3.30891057  3.3318748 ]
7,[0.16676399],4.025440087003906,[-0.41089625 -3.07527074 -3.32050927  2.91507667]
8,[0.4701213],3.902773609175047,[-0.99822856 -2.54266325 -2.44819774  2.36484221]
9,[0.31197388],2.625885370260876,[-1.36715361 -2.15830315 -1.22042406  1.41538598]
10,[-0.48738006],1.625659885703469,[-1.47841065 -2.01335954  0.10920881  0.00934183]
11,[1.],1.3292763828469571,[-1.33450695 -2.11955292  1.32828953 -1.03787159]
12,[0.12018092],1.6448542286973264,[-0.94400613 -2.42298785  2.55133107 -1.91036126]
13,[-0.79677647],2.598039891140856,[-0.33140037 -2.86377292  3.46997696 -2.4057982 ]
14,[-0.60107084],3.790897527758795,[ 0.38121713  2.93005164  3.48666694 -2.43313681]
15,[-1.],3.773589778986728,[ 1.00381786  2.46294631  2.63536064 -2.16458226]
16,[-1.],2.5264778632182563,[ 1.41324889  2.09729406  1.43906613 -1.41581051]
17,[0.80241489],1.498641336529247,[1.56483798 1.96011538 0.07750015 0.08040404]
18,[1.],1.1632603369889962,[ 1.44311368  2.1355518  -1.29409553  1.64690746]
19,[1.],1.4916748411983947,[ 1.04875702  2.59796289 -2.63010448  2.91342768]
20,[1.],2.6358689905677153,[ 0.41527384 -3.0017345  -3.58090025  3.91217202]
21,[1.],4.264947771461598,[-0.31336491 -2.10960287 -3.55745663  5.04465404]
22,[1.],4.833797679496285,[-0.97932616 -0.9808736  -3.09665426  6.2035779 ]
23,[1.],4.743446447792439,[-1.53104353  0.29650003 -2.27403655  6.2327391 ]
24,[0.7259015],5.615451689738485,[-1.82094482  1.39237748 -0.53885758  4.6524812 ]
25,[-0.54856409],7.086319723006293,[-1.72253689  2.12565706  1.5106932   2.6574776 ]
26,[0.15942303],7.665602994460279,[-1.2391127   2.44839181  3.24978594  0.51608701]
27,[-1.],7.178804604620493,[-0.46049255  2.29841664  4.37247413 -2.01071349]
28,[-1.],6.926747891310411,[ 0.4288552   1.66335739  4.34578976 -4.23811992]
29,[-1.],5.814530144593409,[ 1.2351283   0.66854771  3.66407802 -5.48463455]
30,[-1.],4.0105429530354675,[ 1.8699203  -0.41434357  2.62155804 -5.11293771]
31,[-1.],3.313425244883649,[ 2.27133093 -1.34508899  1.39086892 -4.23606032]
32,[-1.],3.8267802703169163,[ 2.42353704 -2.12816263  0.11935078 -3.6058209 ]
33,[-1.],4.85588298186037,[ 2.31922875 -2.77594574 -1.13778462 -2.82116988]
34,[-0.40996538],4.915152001830328,[ 1.97925616  3.05904295 -2.23853459 -1.6258221 ]
35,[0.534879],3.697832089511788,[ 1.41783233  2.87861054 -3.3845664  -0.21055159]
36,[0.78551801],3.056597078258686,[ 0.63026229  2.94965332 -4.42158518  0.79844763]
37,[1.],3.619157124190857,[-0.29734271 -3.13795096 -4.67775171  1.0025437 ]
38,[1.],3.995758709347774,[-1.17046123 -2.98824629 -3.93025692  0.37443777]
39,[-1.],3.474140905069947,[-1.83530192 -3.06063245 -2.71128871 -1.14299628]
40,[-0.70839757],3.690565523318603,[-2.25883093  2.84158368 -1.51091401 -2.63779658]
