,action,cost,state
0,[0.43770673],9.869795988267052,[3.14487545 0.06565601]
1,[0.29649852],9.849507716886407,[3.15025889 0.10766869]
2,[0.40433151],9.816550682820496,[3.15834983 0.16181882]
3,[-0.14363205],9.767235924266393,[3.16473517 0.12770672]
4,[-0.59084161],9.726711278382684,[3.16582142 0.02172515]
5,[-0.8523282],9.71873124712252,[ 3.15960673 -0.12429388]
6,[-1.07922696],9.759452762217645,[ 3.14462234 -0.29968775]
7,[-1.11846367],9.860809726823822,[ 3.12113586 -0.46972957]
8,[-1.11521017],9.76479735545441,[ 3.09005238 -0.62166957]
9,[-1.08593585],9.58825030140761,[ 3.05275629 -0.74592186]
10,[-1.104405],9.376180629104017,[ 3.01050415 -0.84504294]
11,[-1.08564484],9.135723588340108,[ 2.96501141 -0.90985462]
12,[-1.231166],8.875591998155237,[ 2.91687238 -0.96278076]
13,[-1.0913821],8.602030252027067,[ 2.86890424 -0.95936282]
14,[-1.01388051],8.323677165109626,[ 2.82343155 -0.90945378]
15,[-1.07970944],8.055642085884928,[ 2.7815918  -0.83679483]
16,[-1.17723179],7.808661401824696,[ 2.74413314 -0.74917332]
17,[-1.22492097],7.587893181009698,[ 2.71200296 -0.64260361]
18,[-1.2596703],7.397840754137251,[ 2.68604392 -0.51918079]
19,[-1.21528814],7.243263726542486,[ 2.66746854 -0.37150765]
20,[-1.38108309],7.131097574103422,[ 2.65565601 -0.2362506 ]
21,[-1.55697476],7.060514427870921,[ 2.64968005 -0.11951922]
22,[-1.66871381],7.025017431442622,[ 2.64890045 -0.01559186]
23,[-1.73930781],7.019723108242941,[2.65281354 0.07826167]
24,[-1.77038682],7.041166414049005,[2.66105678 0.16486488]
25,[-1.78430355],7.087124968250319,[2.67325229 0.24391017]
26,[-1.80434452],7.155482674136307,[2.68884294 0.31181298]
27,[-1.82184264],7.242918186511583,[2.70717376 0.36661648]
28,[-1.81314037],7.345518017275321,[2.72768916 0.41030793]
29,[-1.79918168],7.46036045745466,[2.74979268 0.44207037]
30,[-1.75917883],7.583997096585125,[2.77302183 0.46458301]
31,[-1.66830716],7.714017039659957,[2.79724927 0.48454889]
32,[-1.70021166],7.850972969642615,[2.82138433 0.48270115]
33,[-1.56658895],7.9859637722923065,[2.84557363 0.48378603]
34,[-1.48706896],8.122905553628666,[2.86954922 0.47951171]
35,[-1.3576391],8.259149037224127,[2.89341877 0.47739106]
36,[-1.17465089],8.396042202481208,[2.91768972 0.48541908]
37,[-0.84067789],8.537183229822695,[2.94398197 0.52584501]
38,[-0.20207906],8.694721994232216,[2.9761209  0.64277845]
39,[0.5435338],8.89890743167356,[3.01851323 0.84784677]
40,[0.8366462],9.184006538770085,[3.07178425 1.06542038]
41,[0.89722339],9.550175569267092,[3.13440014 1.25231768]
42,[1.07076016],9.982440704729953,[3.20531644 1.41832604]
43,[1.08132576],9.675610908182923,[3.28195466 1.5327644 ]
44,[0.48049523],9.24255294749161,[3.35695029 1.49991251]
45,[0.28056032],8.78790387256451,[3.42603648 1.38172395]
46,[-0.16477655],8.354242664504387,[3.48336347 1.14653971]
47,[-0.21212614],7.970502658637397,[3.52653116 0.86335378]
48,[-0.30267304],7.673771687675392,[3.55334747 0.53632622]
49,[-0.73396035],7.481317904678555,[3.5596509 0.1260686]
50,[-0.94971148],7.420130956193213,[ 3.54360699 -0.32087814]
51,[-0.76225137],7.516166652642019,[ 3.50717347 -0.7286705 ]
52,[-1.08762661],7.760520742335583,[ 3.4491768  -1.15993333]
53,[-1.23244912],8.167667685364941,[ 3.37058338 -1.57186849]
54,[-1.1342015],8.7316134814964,[ 3.27497114 -1.91224474]
55,[-1.11158809],9.416256111999118,[ 3.16603511 -2.17872049]
56,[-0.63380158],10.191709329778368,[ 3.05142908 -2.29212074]
57,[-0.70367899],9.837096323298633,[ 2.934922  -2.3301415]
58,[-0.56697863],9.157044559390965,[ 2.82185768 -2.26128638]
59,[-0.99507016],8.475212555039983,[ 2.71311715 -2.17481068]
60,[-1.21108594],7.835451539101761,[ 2.61087414 -2.04486011]
61,[-1.27345231],7.236430759714982,[ 2.51806099 -1.8562631 ]
62,[-1.54733697],6.687596660949415,[ 2.43553928 -1.65043424]
63,[-1.95038368],6.208048879695785,[ 2.36272103 -1.45636499]
64,[-1.6390215],5.7972369402043835,[ 2.303953   -1.17536062]
65,[-1.92482382],5.450051612788718,[ 2.25861375 -0.90678498]
66,[-1.69083043],5.186420866140377,[ 2.22956702 -0.58093445]
67,[-1.55366502],5.00713147538289,[ 2.21852076 -0.22092519]
68,[-1.59205509],4.929249818028057,[2.2254388 0.1383607]
69,[-1.4271226],4.956528899173552,[2.25140088 0.51924156]
70,[-1.44447532],5.097853601376624,[2.29567411 0.88546459]
71,[-0.85567018],5.349256532816636,[2.36160158 1.31854941]
72,[-0.44892499],5.751220802069615,[2.45053485 1.77866547]
73,[0.26838397],6.321558173503515,[2.56538173 2.29693755]
74,[0.43433794],7.108964278807758,[2.70391804 2.77072619]
75,[0.95366029],8.07977458767913,[2.86550059 3.23165105]
76,[0.85628338],9.256183705050189,[3.04372769 3.5645419 ]
77,[0.83654439],10.535573932199895,[3.23189295 3.76330518]
78,[0.82136084],10.727306301481276,[3.42283675 3.81887609]
79,[1.1868913],9.641384041785782,[3.61227407 3.78874648]
80,[0.76325064],8.569809356016576,[3.79042976 3.56311379]
81,[0.1811703],7.483441012745837,[3.94728447 3.13709416]
82,[-0.01394143],6.440568885478955,[4.07698549 2.59402046]
83,[-0.20820679],5.540255180685285,[4.17494375 1.95916522]
84,[-0.70624456],4.829014060822365,[4.23539195 1.208964  ]
85,[0.35984374],4.339746496904049,[4.26522482 0.59665734]
86,[-1.01087255],4.108786382383921,[ 4.25366326 -0.23123128]
