,action,cost,state
0,[1.59363339],9.97214406848195,[3.2035449  1.23904501]
1,[2.],9.641708266083114,[3.27817543 1.49261054]
2,[1.21496333],9.254349114006713,[3.35681224 1.57273615]
3,[2.],8.81500923726006,[3.44244047 1.71256468]
4,[2.],8.367118995086237,[3.53195633 1.79031715]
5,[1.69322103],7.892651431118984,[3.61990167 1.75890673]
6,[2.],7.406455040132613,[3.70558655 1.71369777]
7,[2.],6.941691331911606,[3.78622523 1.61277341]
8,[1.16546063],6.49627175612376,[3.85307092 1.33691392]
9,[2.],6.088189810163282,[3.91043084 1.14719833]
10,[1.26732029],5.763176272817292,[3.95122188 0.81582085]
11,[1.29814174],5.506294961719354,[3.97459781 0.46751851]
12,[0.95681775],5.352349106464431,[3.97740151 0.05607407]
13,[0.41942666],5.317129271619391,[ 3.95553194 -0.4373913 ]
14,[0.67311086],5.43755437178149,[ 3.9114483  -0.88167294]
15,[0.32121357],5.702974338367794,[ 3.84367257 -1.3555146 ]
16,[-1.66605232],6.137740119401788,[ 3.73918368 -2.08977777]
17,[-2.],6.912661395822602,[ 3.59859532 -2.81176724]
18,[-2.],8.00162691344988,[ 3.42645969 -3.4427125 ]
19,[-2.],9.350108171286509,[ 3.22878545 -3.95348488]
20,[-2.],10.896362772010114,[ 3.01284562 -4.31879665]
21,[-2.],10.946439154953438,[ 2.78672047 -4.52250291]
22,[-2.],9.81511423717083,[ 2.55862547 -4.56190003]
23,[-2.],8.631657473566102,[ 2.33617435 -4.44902243]
24,[-2.],7.441090639354177,[ 2.12576524 -4.20818205]
25,[-2.],6.293757489762996,[ 1.93222802 -3.87074443]
26,[-2.],5.235771380147062,[ 1.75876798 -3.4692008 ]
27,[-2.],4.300800236289323,[ 1.60714739 -3.03241183]
28,[-2.],3.506474891333226,[ 1.47800203 -2.5829073 ]
29,[-2.],2.855631004615487,[ 1.37119533 -2.13613403]
30,[-2.],2.3404834794568896,[ 1.28614409 -1.7010247 ]
31,[-2.],1.9475151248390423,[ 1.22208383 -1.28120517]
32,[-2.],1.6616375612169525,[ 1.17826658 -0.87634511]
33,[-2.],1.4691101994862341,[ 1.15409723 -0.48338687]
34,[-2.],1.359306708456416,[ 1.14921901 -0.09756442]
35,[-2.],1.3256562179270277,[1.16355746 0.28676906]
36,[-2.],1.366089623014714,[1.19732909 0.67543252]
37,[-1.31747573],1.4809536019733345,[1.2561347  1.17611211]
38,[-2.],1.7201983447868465,[1.3355991  1.58928798]
39,[-0.04622332],2.0364107076331743,[1.45118438 2.31170578]
40,[-1.20210055],2.6417795236503228,[1.59498598 2.87603196]
41,[0.66697977],3.371581127899624,[1.78127896 3.72585951]
42,[-0.06002773],4.56116123466202,[2.00379411 4.45030299]
43,[0.32554995],5.995816478909588,[2.26279008 5.17991947]
44,[1.35176065],7.805202777165483,[2.56079834 5.96016511]
45,[2.],10.114044925135659,[2.8943824  6.67168124]
46,[0.98240465],12.82954764238091,[3.24451074 7.00256693]
47,[0.47210886],14.13736034098699,[3.59432729 6.99633088]
48,[1.20030364],12.126262752084374,[3.93674262 6.8483067 ]
49,[1.73371043],10.198729488384728,[4.26538696 6.5728868 ]
50,[-0.99401401],8.392782311569972,[4.55276068 5.7474744 ]
51,[0.84003617],6.298421234106786,[4.80941143 5.133015  ]
52,[1.22353388],4.808290762998129,[5.03791505 4.57007232]
53,[0.37052766],3.6393914065114563,[5.23366702 3.9150395 ]
54,[0.37206961],2.6343804944569613,[5.39969014 3.32046237]
55,[-0.12547997],1.8831264856168362,[5.53578612 2.72191954]
56,[2.],1.3034901425755652,[5.66139209 2.51211943]
57,[-0.64262853],1.018114179835568,[5.76033484 1.97885489]
58,[-1.12531048],0.6662256069724298,[5.83211206 1.43554446]
59,[1.5712616],0.41201472844232373,[5.89932631 1.34428493]
60,[-1.20534295],0.32951078377059206,[5.94345668 0.88260743]
61,[2.],0.1973151299079808,[5.99009088 0.932684  ]
62,[-1.22804075],0.17440237304112255,[6.01668042 0.53179083]
63,[1.79338337],0.10252122859556015,[6.04684428 0.60327734]
64,[0.66367066],0.0926918923332062,[6.07320517 0.52721773]
65,[1.08457429],0.07306381259877745,[6.09988385 0.53357352]
66,[1.16805531],0.0634338487128594,[6.12848756 0.57207428]
67,[-0.06872387],0.05666301417218453,[6.15079779 0.44620461]
68,[0.62617597],0.03782840573822722,[6.1728543  0.44113015]
69,[0.99197219],0.03261652092761427,[6.19822157 0.5073455 ]
