,action,cost,state
0,[0.91528537],9.97044214839977,[3.19845729 1.13729281]
1,[1.18911231],9.646304396740742,[3.262109   1.27303415]
2,[2.],9.292963640099147,[3.33625228 1.48286553]
3,[1.76003913],8.907401034264737,[3.41634213 1.60179695]
4,[1.35704142],8.47720673595536,[3.49643582 1.60187381]
5,[1.38987252],8.024504440497976,[3.57392443 1.54977221]
6,[0.89844088],7.5810811050816405,[3.64243925 1.37029646]
7,[0.90254991],7.162125576631449,[3.69971688 1.1455527 ]
8,[0.77867248],6.806144520495897,[3.74297471 0.86515657]
9,[0.26325736],6.527588755001783,[3.76699012 0.48030823]
10,[0.12228432],6.354322749615148,[3.76996943 0.0595862 ]
11,[-1.23959179],6.318145660811429,[ 3.74160809 -0.56722685]
12,[-0.67343439],6.492242882625792,[ 3.68702142 -1.09173342]
13,[-1.12274199],6.8605156569603745,[ 3.60455976 -1.64923324]
14,[-1.03300925],7.448098959133024,[ 3.49760285 -2.13913825]
15,[-0.33411629],8.217172519105828,[ 3.37506991 -2.45065873]
16,[-1.06512518],9.058842475360764,[ 3.23587247 -2.78394888]
17,[-0.9917447],10.06213624401032,[ 3.08570668 -3.00331574]
18,[-1.8798326],10.427110025437846,[ 2.92353678 -3.24339796]
19,[-1.79861083],9.602265347296902,[ 2.75598975 -3.35094063]
20,[-2.],8.722359812008985,[ 2.58754714 -3.36885225]
21,[-1.64833012],7.833033728805744,[ 2.42647199 -3.22150289]
22,[-1.6121992],6.928173603194263,[ 2.27789442 -2.97155137]
23,[-1.50433784],6.0740777971099975,[ 2.14654371 -2.62701437]
24,[-1.437772],5.299837519374553,[ 2.03586416 -2.21359096]
25,[-0.08183064],4.634748057814102,[ 1.95808805 -1.55552219]
26,[-0.91233983],4.076906097166394,[ 1.90819196 -0.99792168]
27,[0.15690225],3.7408059574732153,[ 1.8948584  -0.26667135]
28,[-0.12513098],3.5976153619035767,[1.91613446 0.42552135]
29,[0.33577123],3.689790870006037,[1.97521486 1.18160782]
30,[0.23880045],4.041150454415699,[2.07056118 1.9069264 ]
31,[0.45782581],4.651070015880961,[2.20225476 2.63387173]
32,[1.08444573],5.544830088292831,[2.37235047 3.40191415]
33,[0.72511646],6.78587453628193,[2.57396921 4.03237487]
34,[1.97103275],8.255207189070957,[2.81053182 4.73125206]
35,[1.17022973],10.13893312790854,[3.06806038 5.15057135]
36,[2.],12.069833036695092,[3.34334393 5.50567087]
37,[1.96140902],11.677755636026438,[3.62582359 5.64959318]
38,[1.19578986],10.254791539363326,[3.89981437 5.47981577]
39,[1.99433848],8.687272479418487,[4.16297652 5.263243  ]
40,[0.84686615],7.266175151781455,[4.40050899 4.75064931]
41,[2.],5.805337005751321,[4.61735052 4.33683053]
42,[2.],4.659815454211634,[4.81186127 3.89021509]
43,[2.],3.6821717690533826,[4.9840574  3.44392256]
44,[2.],2.8777935842683573,[5.13512886 3.02142916]
45,[2.],2.234937030868162,[5.2670015  2.63745293]
46,[2.],1.7322453213937503,[5.38199523 2.29987452]
47,[2.],1.345085836608655,[5.48258648 2.01182493]
48,[2.],1.0497024435327407,[5.57126123 1.77349505]
49,[2.],0.8253643635094923,[5.65043754 1.58352627]
50,[2.],0.6551252785923922,[5.72243775 1.44000416]
51,[1.96179422],0.5256476593402734,[5.78920819 1.33540873]
52,[1.46657829],0.4244958959947893,[5.84919804 1.199797  ]
53,[1.55364853],0.33471005900242345,[5.90507181 1.11747545]
54,[1.20360339],0.2692936169683861,[5.95612881 1.02114004]
55,[1.54431528],0.213623560598039,[6.00672104 1.01184462]
56,[0.98533485],0.17978632901853397,[6.05446744 0.95492793]
57,[0.11466185],0.1435137464645037,[6.09457146 0.80208048]
58,[-0.05941296],0.09991202240980054,[6.12719873 0.65254541]
59,[0.46707656],0.0671315231754566,[6.15750327 0.60609082]
60,[0.22785118],0.0525824975168617,[6.18481602 0.54625493]
61,[0.80681204],0.04016690733964662,[6.21449696 0.5936187 ]
62,[-0.30369199],0.040048634591516474,[6.23932641 0.49658914]
63,[0.24494582],0.026643678365992893,[6.26434878 0.50044739]
64,[-0.68990557],0.02587554295458906,[6.28349053 0.38283499]
65,[-0.18445087],0.01469037834577535,[6.30126035 0.35539628]
66,[-0.02027446],0.012957769515587561,[6.31955588 0.36591065]
67,[-0.4523712],0.01491651850411756,[6.33582222 0.32532688]
68,[-0.18036669],0.013386935079757821,[6.35270879 0.33773134]
69,[-1.16922227],0.017606840998433064,[6.36343122 0.21444861]
