,action,cost,state
0,[-0.46526623],0.00021647266912063558,[-0.0034895  -0.06978994]
1,[0.70406691],0.0009949503109987828,[-0.00182935  0.03320298]
2,[-2.],0.004113590330220709,[-0.0152378  -0.26816903]
3,[0.87731915],0.008193342027126568,[-0.02263775 -0.14799906]
4,[1.33571084],0.004486963400950649,[-0.02086872  0.0353807 ]
5,[-0.51758117],0.0008285730109349359,[-0.02376406 -0.05790687]
6,[-1.42420481],0.0029284105223150742,[-0.03823201 -0.28935896]
7,[2.],0.013834547483380371,[-0.03913331 -0.01802599]
8,[-0.32545248],0.001669828717749303,[-0.04394263 -0.09618635]
9,[-0.88702984],0.003642957613842861,[-0.05705198 -0.26218719]
10,[2.],0.014129141107924709,[-0.05729963 -0.00495297]
11,[-0.21443397],0.003331683066379905,[-0.0613031  -0.08006928]
12,[0.77161651],0.004994570625893381,[-0.06181686 -0.01027533]
13,[0.4824352],0.004064626565027417,[-0.06102902  0.01575682]
14,[-0.23911876],0.003806547085564303,[-0.06432174 -0.06585435]
15,[0.41065472],0.004739603033210608,[-0.06694495 -0.05246419]
16,[2.],0.008756875314733374,[-0.05707672  0.19736459]
17,[0.25214282],0.007216606205882307,[-0.04745663  0.19240172]
18,[0.13507454],0.005972219242471429,[-0.03860244  0.17708378]
19,[-2.],0.008626015256311008,[-0.04619549 -0.15186086]
20,[1.36224488],0.006295906365046717,[-0.04530341  0.01784157]
21,[-0.22599545],0.0021353049877273853,[-0.04780459 -0.05002368]
22,[0.73681882],0.003078417915455905,[-0.04657163  0.02465935]
23,[-0.5379002],0.0025190612715416433,[-0.05111871 -0.09094177]
24,[-0.10892371],0.0034520278389522548,[-0.05839885 -0.14560267]
25,[1.64786022],0.008245882313518409,[-0.05550874  0.05780212]
26,[0.42367659],0.003594830717287084,[-0.05152157  0.07974343]
27,[-1.18730596],0.004700069038343869,[-0.0583704  -0.13697655]
28,[1.62541578],0.007925337111022182,[-0.05521625  0.06308288]
29,[-0.6370973],0.003852672493260704,[-0.0589099  -0.07387287]
30,[2.],0.008016095919029343,[-0.04981138  0.18197026]
31,[0.10518164],0.005803554684840593,[-0.04179116  0.16040442]
32,[1.01780123],0.005355378300652606,[-0.02770414  0.28174035]
33,[0.31019547],0.008801503500853649,[-0.01232943  0.30749422]
34,[-2.],0.013607284602919096,[-0.01241706 -0.00175262]
35,[-0.54912057],0.00045602406083813544,[-0.01708873 -0.09343326]
36,[0.49983748],0.0014148395941882687,[-0.01865241 -0.03127356]
37,[-0.47243855],0.0006689139997301163,[-0.0244588  -0.11612784]
38,[2.],0.005946800274863183,[-0.0161823   0.16552989]
39,[0.61766325],0.0033833893477975534,[-0.00388014  0.24604318]
40,[0.41875982],0.006244140058914379,[0.01141721 0.30594705]
41,[-1.05867354],0.010611502318995401,[0.01920265 0.15570874]
42,[-0.01029154],0.0027933688347981183,[0.02763095 0.16856611]
43,[-0.77469978],0.004205082662098417,[0.03128504 0.07308172]
44,[0.08082136],0.0015193794902906399,[0.03671828 0.10866488]
45,[-1.26703421],0.004134413462424609,[ 0.0340254  -0.05385773]
46,[-0.73419294],0.001986832293243863,[ 0.02710177 -0.13847255]
47,[1.6614716],0.005412458367192321,[0.03365537 0.13107203]
48,[0.39633721],0.003007754708281023,[0.04444334 0.21575937]
49,[-2.],0.01063042089209942,[ 0.04189738 -0.0509191 ]
50,[0.01969961],0.0020150541986720463,[ 0.04106987 -0.01655031]
51,[-0.74106024],0.002263295542669374,[ 0.03622409 -0.09691561]
52,[0.10536012],0.0022625486805301267,[ 0.03352661 -0.05394946]
53,[-1.54002985],0.0037867802159163586,[ 0.02053593 -0.25981369]
54,[1.35982234],0.009021156569290218,[ 0.01851396 -0.04043948]
55,[-0.32307372],0.0006106782904294434,[ 0.01476316 -0.07501586]
56,[-0.99925457],0.001779198594862422,[ 0.00407156 -0.21383208]
57,[-0.36902096],0.004725169772231909,[-0.00923502 -0.26613156]
58,[-0.57082825],0.0074937312613055414,[-0.02716912 -0.35868196]
