,action,cost,state
0,[-0.12758902],1.6278957714041802e-05,[-0.00095692 -0.01913835]
1,[0.1227237],5.260445300539662e-05,[-0.00102929 -0.00144749]
2,[-1.49550301],0.0022377982181164386,[-0.01235654 -0.22654491]
3,[1.11507528],0.006528336345395122,[-0.01578408 -0.06855078]
4,[0.49316785],0.0009622725551010937,[-0.01610473 -0.00641317]
5,[0.69672879],0.0007489063634120506,[-0.01180383  0.08601812]
6,[1.09507873],0.002078439492680975,[0.00026753 0.24142726]
7,[-0.87388595],0.006592460567741017,[0.00579479 0.11054502]
8,[-0.8832144],0.002035667415940855,[ 0.00491523 -0.01759107]
9,[-0.70696234],0.0005548998462610963,[-0.00108222 -0.11994902]
10,[0.43672997],0.001630680910411663,[-0.00384478 -0.05525118]
11,[-0.48751908],0.0005577265153071321,[-0.01040791 -0.13126262]
12,[-0.22674821],0.0018827269601313554,[-0.01906194 -0.17308065]
13,[1.13634188],0.00465032149674296,[-0.01990819 -0.01692496]
14,[-0.08506457],0.0004322174005584351,[-0.02213893 -0.0446148 ]
15,[0.14255796],0.0007095029739897032,[-0.02413063 -0.03983394]
16,[0.27227524],0.0008150952414973764,[-0.02498507 -0.01708887]
17,[0.64209247],0.001065739409569891,[-0.02196066  0.06048815]
18,[0.17078249],0.0008773189646188344,[-0.01847885  0.06963635]
19,[-0.00880202],0.0008264673001825418,[-0.01575596  0.0544577 ]
20,[0.7267672],0.0010730049582630993,[-0.00817315  0.1516563 ]
21,[-1.21137579],0.0038341949368337677,[-0.00998214 -0.03617986]
22,[0.39594228],0.00038731159683019913,[-0.00919589  0.015725  ]
23,[0.21027747],0.00015350854270272592,[-0.0071774   0.04036981]
24,[1.38534589],0.0021336703798353453,[0.00496204 0.24278869]
25,[-1.15521904],0.007253787461257874,[0.0086234  0.07322734]
26,[-0.26629264],0.0006814992375582384,[0.01061095 0.03975092]
27,[-0.45126979],0.00047425023897346174,[ 0.00961188 -0.01998149]
28,[-0.12986631],0.0001491793878898578,[ 0.00799924 -0.03225264]
29,[-0.40196045],0.00032958336024935275,[ 0.00367188 -0.08654734]
30,[-0.48359254],0.0009963885509138223,[-0.00414474 -0.15633231]
31,[0.95708724],0.003377174107919892,[-0.00493863 -0.01587777]
32,[0.26635938],0.00012054773324967958,[-0.00392002  0.02037218]
33,[-0.9223508],0.0009076001099659924,[-0.00996604 -0.12092045]
34,[0.42795088],0.0017446394360628266,[-0.01317615 -0.06420222]
35,[1.17855885],0.001974804506242311,[-0.00804116  0.10269977]
36,[-0.72019123],0.0016380600820653187,[-0.00860915 -0.01135972]
37,[0.82805272],0.0007726930731326053,[-0.00328958  0.10639141]
38,[-0.05103266],0.0011453388236019589,[0.00152389 0.09626933]
39,[-0.74230517],0.0014801175752116298,[ 0.00082721 -0.01393353]
40,[0.63901931],0.00042844428673568483,[0.0049542  0.08253977]
41,[-1.11781224],0.001955329709174389,[ 0.00088338 -0.08141643]
42,[1.2279965],0.0021716192362159674,[0.00605566 0.10344558]
43,[-0.10497291],0.0011177891123852035,[0.01066773 0.09224136]
44,[-1.39911485],0.002922169536021443,[ 0.00518646 -0.10962523]
45,[0.54789959],0.0015288623871946624,[ 0.00400894 -0.02355046]
46,[-0.32775217],0.00017895549480389963,[ 0.00052361 -0.06970659]
47,[0.96948516],0.0014260764421911883,[0.00432906 0.0761089 ]
48,[0.26649538],0.0006690169412940359,[0.01029556 0.11932999]
49,[-0.03509013],0.0015311943395705052,[0.01638496 0.121788  ]
50,[-0.77826793],0.002357399360757098,[0.01725175 0.01733597]
