,action,cost,state
0,[1.60471808],9.972179521218376,[3.20362804 1.24070771]
1,[1.97038489],9.641490946053194,[3.27811648 1.48976874]
2,[1.94524136],9.25616373262362,[3.36209047 1.67947986]
3,[1.9812147],8.818785523435292,[3.45272174 1.81262551]
4,[1.95091967],8.343891188265257,[3.5465049  1.87566317]
5,[1.96656184],7.845098231054386,[3.6402646  1.87519387]
6,[1.95180643],7.3404746333427395,[3.7307281  1.80927011]
7,[1.954265],6.8462027664914,[3.815012   1.68567804]
8,[1.95594533],6.379856221099255,[3.89057815 1.51132295]
9,[1.98136212],5.956904503191782,[3.95547091 1.29785519]
10,[1.95647824],5.5905249258992695,[4.00777642 1.04611009]
11,[1.91859231],5.290601252434386,[4.04590152 0.76250202]
12,[1.9094409],5.067225656414573,[4.0688725  0.45941961]
13,[1.96728544],4.928158070775172,[4.07659846 0.15451934]
14,[1.98566954],4.875356002471809,[ 4.06904436 -0.15108212]
15,[1.99447873],4.908680669774926,[ 4.04644532 -0.45198073]
16,[1.92509748],5.027140421373325,[ 4.00879699 -0.75296671]
17,[1.37701961],5.231434305355535,[ 3.95288168 -1.11830619]
18,[-1.23572934],5.556902913217709,[ 3.86050432 -1.84754711]
19,[-1.9736064],6.214621314714165,[ 3.72862869 -2.63751262]
20,[-1.96880339],7.22528297747074,[ 3.56121594 -3.34825491]
21,[-1.99366472],8.534172999578352,[ 3.3635726  -3.95286696]
22,[-1.99190058],10.090621761443353,[ 3.14273394 -4.4167731 ]
23,[-1.94277559],11.816997619481894,[ 2.90728167 -4.70904541]
24,[-1.97219615],10.673687140510697,[ 2.66574441 -4.83074519]
25,[-1.99518211],9.44378393268034,[ 2.42642176 -4.78645305]
26,[-1.96775883],8.182407906283848,[ 2.19693141 -4.58980704]
27,[-1.91254961],6.936798318596393,[ 1.98348313 -4.26896563]
28,[-1.97602826],5.76051675382275,[ 1.78956638 -3.87833497]
29,[-1.97004979],4.710577130803679,[ 1.61748045 -3.4417186 ]
30,[-1.96511689],3.804647374364749,[ 1.46811529 -2.98730326]
31,[-1.9607842],3.0516052416311936,[ 1.34134673 -2.53537119]
32,[-1.98367164],2.4459566988076564,[ 1.23621782 -2.10257814]
33,[-1.94254335],1.9740914535528171,[ 1.15194042 -1.68554805]
34,[-1.93615161],1.6148226267190193,[ 1.08740018 -1.29080464]
35,[-1.98283729],1.352988466598161,[ 1.04119198 -0.92416408]
36,[-1.96928741],1.1733667566909165,[ 1.01257688 -0.57230193]
37,[-1.97665993],1.0619720790163634,[ 1.00094432 -0.23265124]
38,[-1.97391684],1.0111985422244523,[1.00608166 0.10274686]
39,[-1.96478672],1.0171163938627856,[1.02816091 0.44158485]
40,[-1.97834511],1.080528418566467,[1.06751571 0.78709614]
41,[-1.97715085],1.2054509595500131,[1.12489208 1.14752729]
42,[-1.9794876],1.40098244837546,[1.20125558 1.52726994]
43,[-1.97321569],1.6801638865883644,[1.29778845 1.93065758]
44,[-1.96858546],2.0608740706592186,[1.4156681  2.35759294]
45,[-1.89763442],2.5635416390671826,[1.55636518 2.81394157]
46,[-1.91533717],3.2177678107628314,[1.72019333 3.2765629 ]
47,[-1.65499391],4.035390529715992,[1.9086913  3.76995958]
48,[0.40182611],5.064523480447825,[2.13558253 4.53782442]
49,[1.92194791],6.62359165692326,[2.40856472 5.4596439 ]
50,[1.96183311],8.785803953584427,[2.72135277 6.25576105]
51,[1.96880162],11.323091726771297,[3.06420607 6.8570659 ]
52,[1.9907637],14.095257240715478,[3.42488919 7.21366248]
53,[1.7663873],13.376669441210769,[3.78833813 7.26897885]
54,[-0.41794494],11.508242444927609,[4.12605528 6.75434286]
55,[-1.22318368],9.216820887358008,[4.42336198 5.94613415]
56,[-0.45577148],6.994801650592361,[4.68130584 5.15887719]
57,[1.30203636],5.22911449566097,[4.91153309 4.60454492]
58,[0.39138135],4.0017663774853345,[5.10793684 3.92807493]
59,[1.05288462],2.9252947993253544,[5.27763276 3.39391842]
60,[1.37347431],2.1648905852287466,[5.42596256 2.96659603]
61,[0.63012792],1.615297099623455,[5.55066728 2.49409447]
62,[0.84984305],1.1593556122755488,[5.65666793 2.12001301]
