,action,cost,state
0,[-0.09556398],9.869613533562823,[ 3.14087592 -0.0143346 ]
1,[-0.1310147],9.865139281443684,[ 3.13920346 -0.03344925]
2,[-0.27861733],9.85478788301791,[ 3.13553096 -0.07344996]
3,[-0.39336355],9.83224864480989,[ 3.12913555 -0.12790825]
4,[-0.46511842],9.793341679924527,[ 3.11971888 -0.18833343]
5,[-1.05059496],9.737296580748078,[ 3.10324295 -0.32951865]
6,[-1.16467089],9.642331495567186,[ 3.07946974 -0.47546406]
7,[-1.14261358],9.507046073204897,[ 3.04945505 -0.60029387]
8,[-1.26272952],9.336805859836966,[ 3.01342016 -0.72069783]
9,[-1.10385192],9.133860075676697,[ 2.9738997  -0.79040924]
10,[-1.32658527],8.908313909408436,[ 2.9306889  -0.86421594]
11,[-1.55258248],8.66603485729473,[ 2.88368412 -0.94009553]
12,[-1.2983242],8.405697728106947,[ 2.83650662 -0.94355005]
13,[-1.44274151],8.136879982534632,[ 2.78977263 -0.93467984]
14,[-1.42244416],7.872217308651716,[ 2.74529306 -0.88959128]
15,[-1.42981873],7.617815657808135,[ 2.70456514 -0.81455855]
16,[-1.61300663],7.383624935396777,[ 2.66761147 -0.73907338]
17,[-1.45411115],7.17288833080537,[ 2.63686817 -0.61486591]
18,[-1.59267022],6.993416367869176,[ 2.61231359 -0.49109172]
19,[-1.54576143],6.85068876132266,[ 2.59509996 -0.34427255]
20,[-1.6292735],6.74905068901701,[ 2.5851553  -0.19889311]
21,[-1.7017581],6.689879772255974,[ 2.58225363 -0.05803355]
22,[-1.64754874],6.671084996047142,[2.58689381 0.09280369]
23,[-1.44181197],6.694959661443071,[2.60047118 0.27154738]
24,[-0.92612797],6.770681868311857,[2.62641875 0.51895136]
25,[-0.45779005],6.925216063442065,[2.66740862 0.8197975 ]
26,[0.09365429],7.182284327164428,[2.72622388 1.17630514]
27,[0.73521849],7.571206567400262,[2.80568555 1.58923344]
28,[1.157034],8.125776437937164,[2.90618594 2.01000783]
29,[1.37969848],8.851833450699893,[3.02578052 2.39189147]
30,[1.46023849],9.729594513429747,[3.16066013 2.69759231]
31,[1.48215446],10.480060676772286,[3.30594092 2.90561574]
32,[1.55436088],9.710660464383299,[3.45674406 3.01606281]
33,[1.49010769],8.90065403286399,[3.60709949 3.00710864]
34,[1.54675072],8.068097968052683,[3.75222271 2.90246443]
35,[1.44856185],7.250299957886367,[3.88670826 2.68971087]
36,[1.47382473],6.468728870009233,[4.00682036 2.40224199]
37,[1.43930125],5.760985636047254,[4.10918061 2.04720498]
38,[1.44376632],5.147485725853047,[4.19148711 1.64613009]
39,[1.4391529],4.648246936072575,[4.25206086 1.21147499]
40,[1.52202997],4.274550263426714,[4.29045333 0.7678494 ]
41,[1.67551197],4.0327473459838625,[4.30720097 0.33495274]
42,[1.56832832],3.9181931031220376,[ 4.3012475  -0.11906924]
43,[1.65278795],3.932226911606601,[ 4.27331501 -0.55864997]
44,[1.56908007],4.073249618763562,[ 4.22320764 -1.00214723]
45,[1.21381373],4.345411223990869,[ 4.14910197 -1.48211356]
46,[0.557635],4.774288724128312,[ 4.04747213 -2.0325967 ]
47,[0.04053939],5.411559983904845,[ 3.91663504 -2.61674186]
48,[-1.0264361],6.286347543696468,[ 3.75185919 -3.29551704]
49,[-1.11430089],7.494896855715304,[ 3.55723536 -3.8924766 ]
50,[-1.32674366],8.947700796365778,[ 3.33751927 -4.39432165]
51,[-1.38745586],10.609879691070867,[ 3.10009694 -4.74844666]
52,[-1.43231554],11.867427136128756,[ 2.85348788 -4.93218114]
53,[-1.09682041],10.576237193089302,[ 2.60930776 -4.88360248]
54,[-1.427287],9.195481452295216,[ 2.37345436 -4.71706795]
55,[-1.35703902],7.860200168025597,[ 2.15347808 -4.39952568]
56,[-1.32377947],6.574802847607416,[ 1.95488557 -3.97185012]
57,[-1.35603366],5.400975763159499,[ 1.78089057 -3.4799001 ]
58,[-1.54143012],4.3849176882686045,[ 1.63201026 -2.97760617]
59,[-1.52398695],3.55239386915019,[ 1.50912981 -2.45760895]
60,[-1.51288091],2.883745770675239,[ 1.41233148 -1.93596667]
61,[-1.57822242],2.3719676829172136,[ 1.34072663 -1.43209701]
62,[-1.57787156],2.0051277510934207,[ 1.29379963 -0.93853987]
63,[-1.3753307],1.7638947339179065,[ 1.2726282  -0.42342866]
64,[-1.44540704],1.639600920220783,[1.27646157 0.07666746]
65,[-1.53083252],1.6322853859329807,[1.30470103 0.56478909]
66,[-1.56406571],1.7365897454845767,[1.35739018 1.05378303]
67,[-1.56396411],1.9559999488295332,[1.43499892 1.55217481]
68,[-1.55183165],2.3025547443393535,[1.53812369 2.06249533]
69,[-1.50029663],2.793464063192666,[1.66747621 2.58705056]
70,[-1.3681512],3.451631822476735,[1.82389249 3.12832548]
71,[-0.88055786],4.306001224116483,[2.0100099  3.72234814]
72,[-0.06948147],5.42573217083444,[2.22954693 4.39074068]
73,[0.30560681],6.898833279175049,[2.48102943 5.02964994]
74,[0.88488547],8.686027882537035,[2.76215713 5.62255403]
75,[1.23818748],10.792356488168465,[3.06646109 6.08607931]
76,[1.33205355],13.108994131835438,[3.38357024 6.34218301]
77,[0.96181006],12.431021132163892,[3.6989071  6.30673722]
78,[0.99491567],10.6569771226817,[4.00187175 6.05929287]
79,[1.08010738],8.877061192192972,[4.28451127 5.6527905 ]
80,[0.98058098],7.191063482366104,[4.54038584 5.11749133]
81,[1.16174885],5.657571398875992,[4.76802688 4.55282074]
82,[1.39790019],4.370476863349626,[4.96871019 4.01366631]
83,[1.49647298],3.3410359836397507,[5.14434221 3.51264037]
84,[1.44471987],2.532915051142589,[5.29675401 3.04823602]
85,[1.33188082],1.903994891547652,[5.42787757 2.62247123]
86,[1.47375212],1.4214588020780738,[5.54175029 2.27745444]
87,[1.21922214],1.069892250742256,[5.63944167 1.95382756]
88,[1.32515423],0.7979061138378702,[5.72456443 1.70245519]
89,[1.06035198],0.6030169960758576,[5.79776419 1.46399507]
90,[1.04539946],0.4510546820682816,[5.86130765 1.27086934]
91,[1.110212],0.3407242128908479,[5.91782243 1.13029549]
92,[0.73922662],0.26179327880312125,[5.96648309 0.9732133 ]
93,[0.74973207],0.19557680306412292,[6.00908795 0.85209725]
94,[0.60060927],0.14809706188539842,[6.04604696 0.73918007]
95,[0.44750213],0.11107357178801601,[6.07755265 0.63011386]
96,[0.60186847],0.08235138308190515,[6.10591536 0.56725424]
97,[0.25679895],0.0636683158681706,[6.12959121 0.47351686]
98,[0.08256093],0.0460197858588769,[6.1481491  0.37115782]
99,[0.72891823],0.03254191270185407,[6.16712539 0.37952591]
100,[0.54104966],0.028166630347947415,[6.18581708 0.37383371]
101,[0.02694273],0.0234564621601832,[6.20106529 0.30496428]
102,[0.33055408],0.01615328407847874,[6.21571662 0.29302658]
103,[-0.41914495],0.013314163829172557,[6.22469621 0.17959171]
