,action,cost,state
0,[1.11094506],9.870838600023506,[3.14992474 0.16664176]
1,[1.78691511],9.823291785254595,[3.17134624 0.42843003]
2,[1.85946589],9.705355202749331,[3.20559814 0.68503802]
3,[1.96765918],9.522342137679104,[3.25220892 0.93221555]
4,[1.92677702],9.277432903354184,[3.30913087 1.13843898]
5,[1.9662748],8.97847036040659,[3.37454655 1.30831354]
6,[1.95108658],8.635154604694794,[3.4459384  1.42783706]
7,[1.95403148],8.257660113875154,[3.5207479  1.49618999]
8,[1.94783393],7.858712933145359,[3.59628606 1.5107632 ]
9,[1.93883668],7.451427195555304,[3.66989599 1.47219853]
10,[1.96429751],7.049876389252582,[3.73933557 1.38879162]
11,[1.88376071],6.667594268623672,[3.80179917 1.24927209]
12,[1.94223555],6.317117506632767,[3.85583154 1.08064743]
13,[1.93973587],6.012588757279507,[3.89984784 0.88032592]
14,[1.95067777],5.761600002430163,[3.93270713 0.65718582]
15,[1.91320439],5.571597331594765,[3.95324781 0.41081354]
16,[1.91945726],5.449169847080065,[3.96098089 0.15466157]
17,[1.96361674],5.398881186531045,[ 3.95603878 -0.09884217]
18,[1.94062214],5.42035396337845,[ 3.93837588 -0.35325805]
19,[1.96502658],5.514471727341329,[ 3.908634   -0.59483748]
20,[1.93251209],5.677611671956913,[ 3.86736066 -0.82546678]
21,[1.00303139],5.905354328069955,[ 3.80872093 -1.17279464]
22,[-1.47563447],6.262696179690447,[ 3.71581147 -1.8581892 ]
23,[-1.93195593],6.940427583488206,[ 3.58804313 -2.55536688]
24,[-1.94585122],7.920567706221758,[ 3.42948965 -3.17106955]
25,[-1.96674557],9.15301520723714,[ 3.24553796 -3.67903368]
26,[-1.96497379],10.584691385724907,[ 3.04295804 -4.05159842]
27,[-1.95621563],10.904965410380044,[ 2.82939931 -4.2711747 ]
28,[-1.9416218],9.83356367245315,[ 2.61279641 -4.33205795]
29,[-1.94698882],8.70716845514533,[ 2.40050964 -4.2457355 ]
30,[-1.93042864],7.568800057731075,[ 2.19906042 -4.02898433]
31,[-1.95295044],6.4629522135251305,[ 2.01330341 -3.71514015]
32,[-1.96205455],5.437466919615096,[ 1.84671903 -3.33168761]
33,[-1.95695589],4.524215093505271,[ 1.70153902 -2.90360033]
34,[-1.891967],3.7419040442940874,[ 1.5793492  -2.44379637]
35,[-1.93526393],3.0953032007005232,[ 1.48014353 -1.98411339]
36,[-1.93079749],2.5882234346621553,[ 1.4038029  -1.52681263]
37,[-1.93834767],2.2075354420590276,[ 1.34990299 -1.07799805]
38,[-1.95465511],1.942266747750254,[ 1.31793201 -0.63941974]
39,[-1.93999556],1.7815941164712137,[ 1.30771855 -0.20426922]
40,[-1.89109176],1.7178766139807904,[1.31953168 0.23626264]
41,[-1.92705511],1.7504593934948658,[1.35321435 0.67365345]
42,[-1.96433362],1.8804285817672681,[1.40878036 1.11132012]
43,[-1.93886845],2.111924543899858,[1.48681375 1.56066792]
44,[-1.98564942],2.4581263753103113,[1.58732261 2.01017716]
45,[-1.92497811],2.9273798335249714,[1.71088901 2.47132803]
46,[-1.61320752],3.5404898730286276,[1.85948897 2.9719992 ]
47,[-0.50077231],4.34122793123616,[2.04028127 3.61584602]
48,[1.93065161],5.473909333913489,[2.26899601 4.57429484]
49,[1.97216742],7.244649684229256,[2.54122704 5.4446205 ]
50,[1.98346655],9.426158251110285,[2.84951947 6.16584863]
51,[1.95828416],11.9253650251553,[3.18329672 6.67554492]
52,[1.96751982],14.0694704008049,[3.53026691 6.93940391]
53,[1.87997729],12.397626663490746,[3.87712587 6.93717908]
54,[0.12282676],10.601582481038983,[4.19974417 6.45236614]
55,[0.75350527],8.504597602764157,[4.49533438 5.91180419]
56,[0.11461835],6.6913669366919155,[4.75516413 5.19659495]
57,[-0.16726779],5.035336598497485,[4.97627367 4.42219082]
58,[-0.36641851],3.663729447283892,[5.15843317 3.64319003]
59,[1.0559544],2.5934657632066553,[5.31468131 3.12496267]
60,[1.26257149],1.9161332558863637,[5.44949726 2.69631907]
61,[1.23779606],1.4235815508134975,[5.56583111 2.32667699]
62,[1.62624066],1.0585842838305428,[5.66970952 2.07756816]
63,[0.06895693],0.8079862449781595,[5.75251587 1.65612701]
64,[1.33740074],0.5576743617931437,[5.82637357 1.477154  ]
65,[0.98284963],0.42784135296320674,[5.8910618  1.29376469]
66,[0.81467311],0.321807242683525,[5.9475294  1.12935195]
67,[0.8976478],0.2410142428390255,[5.99837729 1.01695771]
68,[-0.17270833],0.18456573652747052,[6.03739336 0.78032155]
69,[0.18516165],0.12133813751155365,[6.06867348 0.62560239]
70,[1.61334631],0.08775604475081511,[6.10407106 0.70795149]
71,[-0.38028837],0.08234606501255991,[6.12993554 0.51728969]
72,[1.23635819],0.05177293430212661,[6.15934831 0.58825546]
73,[-0.01328343],0.04994022539069633,[6.18402943 0.4936224 ]
74,[-1.46812095],0.036353573915215535,[6.19398739 0.19915916]
75,[1.00493688],0.01293260318751607,[6.20814189 0.28308993]
76,[0.13939757],0.01366493709499008,[6.22053038 0.24776981]
77,[-0.62252433],0.01045216443850968,[6.22590191 0.1074307 ]
78,[1.14978619],0.005757530998141705,[6.23774989 0.23695958]
79,[-0.02296409],0.007679888402990171,[6.2477224  0.19945013]
80,[-0.15373698],0.005259288214234316,[6.2552123  0.14979797]
81,[-0.82878904],0.003713323834238945,[6.25543743e+00 4.50259710e-03]
82,[0.69738139],0.0012583129376954015,[6.25985251 0.08830157]
83,[-0.51008316],0.0015843210864785757,[ 6.25956706e+00 -5.70892059e-03]
84,[0.15673561],0.0005856468166891157,[6.25957153e+00 8.93824121e-05]
85,[0.45542092],0.0007650195176466367,[6.26210622 0.05069383]
86,[-0.26572538],0.0007719243251754736,[ 6.26185757e+00 -4.97311819e-03]
87,[-0.62090827],0.00084287285052356,[ 6.25615237 -0.11410395]
88,[1.52320971],0.004352918859038501,[6.26085763 0.09410527]
89,[-0.0867649],0.0013916334421446828,[6.26407494 0.06434617]
90,[-0.30444382],0.0008719351439515883,[6.26429232e+00 4.34769251e-03]
91,[0.53038739],0.000640145842859756,[6.26777917 0.06973691]
92,[0.26952723],0.0007963176316543456,[6.27270976 0.09861185]
93,[-0.90299727],0.001897570722821598,[ 6.27047505 -0.04469426]
94,[0.29162038],0.00044635080633168066,[ 6.26995087 -0.01048364]
95,[0.50745623],0.00044365291545921874,[6.27273633 0.05570925]
96,[0.63006769],0.000816518523943452,[6.27985547 0.14238282]
97,[0.19700402],0.0020771850281569803,[6.28832727 0.16943605]
98,[-1.06514455],0.004031830054034154,[6.28900331 0.01352082]
99,[0.96552492],0.000984368831949162,[6.29713897 0.16271304]
100,[-1.25506785],0.004417453168782109,[ 6.29638485 -0.01508223]
101,[0.87737839],0.0009667682442875025,[6.30270605 0.1264239 ]
102,[-1.04215984],0.003065456619043781,[ 6.30194303 -0.01526045]
103,[0.39323241],0.0005297718746778156,[6.30483262 0.05779187]
104,[-0.24571719],0.0008629731090020786,[6.30669104 0.03716851]
105,[-1.10658337],0.0019151962728136064,[ 6.30113148 -0.11119132]
106,[0.64627796],0.001976091163673468,[ 6.30109194e+00 -7.90714962e-04]
107,[-0.40500178],0.000484736585127633,[ 6.29868636 -0.04811172]
108,[-0.07608247],0.0004775448822375499,[ 6.29629142 -0.04789877]
109,[-0.10395853],0.00041200675993394663,[ 6.29360826 -0.05366325]
110,[0.52356357],0.0006707311018966614,[6.29524267 0.03268836]
