,action,cost,state
0,[1.52585277],9.871932627777658,[3.15303655 0.22887792]
1,[1.91021131],9.80671866316088,[3.17837789 0.50682688]
2,[1.94155119],9.669286046661744,[3.21690174 0.77047685]
3,[1.93020295],9.465184081354327,[3.26708068 1.00357885]
4,[1.79543571],9.20082777272831,[3.32603193 1.17902501]
5,[1.97699253],8.887674599976163,[3.3929333  1.33802738]
6,[1.95634456],8.53641568926625,[3.4651809  1.44495203]
7,[1.95711646],8.153767786120222,[3.54018298 1.50004154]
8,[1.92086773],7.752763983034587,[3.61503708 1.49708203]
9,[1.97579099],7.347044185859364,[3.68761132 1.45148478]
10,[1.94169082],6.951455310986276,[3.7552749  1.35327172]
11,[1.90137971],6.577080693947213,[3.81560327 1.20656739]
12,[1.985682],6.238484520015655,[3.86741958 1.03632624]
13,[1.94295913],5.947096327171669,[3.90891731 0.82995448]
14,[1.96516403],5.709892844644435,[3.93912081 0.60407002]
15,[1.95242161],5.534940379381571,[3.95713128 0.36020945]
16,[1.96826171],5.4273764683425085,[3.96260016 0.10937751]
17,[1.96249386],5.3901631635546,[ 3.95534401 -0.14512301]
18,[1.97155344],5.424838209762529,[ 3.93561693 -0.39454146]
19,[1.96721649],5.530513502109207,[ 3.90389974 -0.63434397]
20,[1.17556974],5.702621021915961,[ 3.85510212 -0.97595241]
21,[-1.64614868],5.993546102596242,[ 3.76941496 -1.71374311]
22,[-1.90250446],6.616352424669808,[ 3.64743213 -2.43965657]
23,[-1.97585731],7.546291232797428,[ 3.49246005 -3.09944164]
24,[-1.98070661],8.752724506646189,[ 3.30974345 -3.65433199]
25,[-1.97300206],10.180663446031303,[ 3.10595335 -4.07580194]
26,[-1.9592731],11.312001126598314,[ 2.8888049  -4.34296908]
27,[-1.9718836],10.23522011638846,[ 2.66624622 -4.45117356]
28,[-1.97891181],9.094079610149338,[ 2.44600745 -4.40477546]
29,[-1.92673606],7.926869431652256,[ 2.23534946 -4.21315977]
30,[-1.98129575],6.775784262803088,[ 2.03935147 -3.91995979]
31,[-1.92161136],5.699255485878967,[ 1.86239971 -3.53903521]
32,[-1.93062981],4.724737031601528,[ 1.70688513 -3.11029157]
33,[-1.95919598],3.884686662813191,[ 1.57382987 -2.66110531]
34,[-1.97619061],3.188993923163048,[ 1.463453   -2.20753735]
35,[-1.95238868],2.632828615147686,[ 1.37571737 -1.75471248]
36,[-1.91081588],2.204151098390221,[ 1.31043934 -1.30556059]
37,[-1.95469209],1.8915209409202307,[ 1.2667373  -0.87404079]
38,[-1.95349612],1.6848342769253426,[ 1.24416389 -0.45146839]
39,[-1.97444405],1.5722245734835782,[ 1.24229944 -0.03728883]
40,[-1.90322079],1.5470692030494444,[1.26165566 0.38712431]
41,[-1.95619259],1.6105882150817927,[1.30206276 0.80814194]
42,[-1.96155064],1.7645244429949234,[1.36391227 1.23699029]
43,[-1.97108011],2.0171563372090935,[1.44767902 1.67533506]
44,[-1.96838696],2.3803238591636706,[1.55389902 2.12439999]
45,[-1.86019496],2.869370031920244,[1.68366221 2.59526368]
46,[-1.91186638],3.5119130183793885,[1.8363478  3.05371178]
47,[-1.9120868],4.3083448655977,[2.01087828 3.4906097 ]
48,[1.64649947],5.264778026534434,[2.23168439 4.41612218]
49,[1.9583899],6.93446401950915,[2.4967827  5.30196624]
50,[1.95496119],9.048830336807306,[2.79908247 6.04599534]
51,[1.94104106],11.49403627431873,[3.12853451 6.58904089]
52,[1.96446091],14.133133301134055,[3.47320968 6.89350336]
53,[1.92680706],12.651714455012701,[3.82012694 6.93834513]
54,[1.68138131],10.883546886850409,[4.15611758 6.71981284]
55,[-1.08218294],9.041176696700328,[4.45214573 5.92056305]
56,[-0.07312027],6.85801795486506,[4.71138821 5.18484945]
57,[0.12149288],5.158827271468568,[4.93404189 4.45307376]
58,[1.31190151],3.804895625440688,[5.12995226 3.91820743]
59,[1.07029525],2.86632692991067,[5.29961186 3.39319185]
60,[-0.21755158],2.118839153952332,[5.43642172 2.7361972 ]
61,[1.3111673],1.467405247326281,[5.55497256 2.37101692]
62,[1.24857591],1.0940248652708773,[5.6579301  2.05915074]
63,[0.75198797],0.8155197368199792,[5.74457864 1.73297077]
64,[0.98423466],0.5913846308448543,[5.81937367 1.49590066]
65,[1.04701952],0.4399893605969605,[5.88524534 1.31743336]
66,[0.9765344],0.332872903003507,[5.94390901 1.17327344]
67,[1.00373072],0.25377293727216255,[5.99762049 1.0742295 ]
68,[-0.64108129],0.19735515463082628,[6.03596012 0.76679273]
69,[1.39672871],0.12186825163174317,[6.07559843 0.79276619]
70,[0.36792279],0.10607550129259995,[6.11026744 0.69338022]
71,[-0.80428804],0.07862508020444886,[6.13245214 0.44369395]
72,[0.88439279],0.04318906989636369,[6.15563867 0.4637306 ]
73,[-0.83719458],0.03847364586867817,[6.1677762  0.24275059]
74,[1.24619959],0.02076506022554084,[6.18494199 0.34331572]
75,[0.22174546],0.021487489304001798,[6.20009266 0.30301352]
76,[-0.93110537],0.016953063999636617,[6.20514766 0.10109992]
77,[0.59889289],0.007470666616627295,[6.21177091 0.132465  ]
78,[-0.07363195],0.0068601356340427765,[6.21516615 0.06790492]
79,[0.57995051],0.0054240555506497225,[6.22036228 0.10392246]
80,[1.37401878],0.006914648440966322,[6.23350923 0.262939  ]
81,[-0.51042318],0.009641936244487517,[6.24096592 0.14913378]
82,[-0.71192993],0.004513409603975225,[6.24150037 0.01068915]
83,[1.34450061],0.0035567412796918578,[6.25055585 0.1811096 ]
84,[-0.31921889],0.004446650580827044,[6.25599381 0.10875902]
85,[-0.54523328],0.002219509509875959,[6.25632295 0.00658291]
86,[0.76823598],0.0013161061553176511,[6.26140665 0.10167397]
87,[1.14874604],0.0028276869154153193,[6.27428931 0.25765317]
88,[-0.98107555],0.0076801636017690585,[6.2794803  0.10381993]
89,[-0.70735523],0.0015919361641965374,[ 6.27922720e+00 -5.06210556e-03]
90,[-0.11361074],3.113651105394459e-05,[ 6.27797358 -0.02507229]
91,[-0.80090892],0.0007314791269307453,[ 6.27051771 -0.1491174 ]
92,[0.48847369],0.0026226744197602975,[ 6.26625037 -0.08534679]
93,[0.82663096],0.001698518115417445,[6.26754774 0.02594726]
94,[0.41770626],0.00048633813279489553,[6.27139151 0.0768755 ]
95,[-1.06165957],0.001857198925030372,[ 6.26683058 -0.09121857]
96,[1.01388864],0.0021275299340758657,[6.26926055 0.04859923]
97,[0.38418456],0.0005776852428129259,[6.27404973 0.09578368]
98,[-0.02217194],0.001001401668257703,[6.27833004 0.0856063 ]
99,[-0.06869854],0.0007611369108535361,[6.28191305 0.07166009]
100,[-0.12281514],0.0005302189888174317,[6.28452723 0.05228362]
101,[0.68913394],0.000750064054012418,[6.29236024 0.15666015]
102,[-1.00558565],0.003549622253398741,[6.29299541 0.01270341]
103,[0.28692153],0.0001946997113141371,[6.29615036 0.0630991 ]
104,[-0.410347],0.000734626939992539,[6.29671389 0.01127057]
105,[0.69999054],0.0006857119194650391,[6.30303466 0.12641528]
106,[-1.64636141],0.004702584720753857,[ 6.29775201 -0.1056529 ]
107,[-0.39897788],0.0014876257621889634,[ 6.29002326 -0.15457494]
108,[0.8082957],0.0030894408836108517,[ 6.28861316 -0.02820216]
109,[-0.63223449],0.0005087181720532118,[ 6.28266483 -0.11896647]
110,[0.76875107],0.0020065511728577616,[ 6.28246262e+00 -4.04416460e-03]
111,[0.26352073],7.160097278726725e-05,[6.28420972 0.03494193]
112,[0.63124842],0.0005216178517465874,[6.2907296 0.1303975]
113,[-0.39876053],0.0019162771579392824,[6.29454167 0.07624159]
114,[-0.28116295],0.0007892976589573689,[6.29667089 0.04258424]
115,[0.01367341],0.00036338953597763525,[6.29940834 0.05474913]
116,[0.07580789],0.0005686804119195291,[6.3033227  0.07828705]
117,[-1.15764386],0.0023585399826131746,[ 6.29930982 -0.08025751]
118,[-0.51665283],0.0011710567862783386,[ 6.29202669 -0.14566257]
119,[0.89375988],0.002998735209321927,[ 6.29177831e+00 -4.96763575e-03]
120,[0.48594058],0.00031244568136267744,[6.29549672 0.07436812]
121,[-0.19360878],0.0007421169301624339,[6.29822472 0.05456013]
122,[-1.22797719],0.0020317927813996253,[ 6.29230686 -0.11835731]
123,[0.95173523],0.0023898479551227735,[6.29386906 0.03124404]
124,[-0.2195886],0.00025998070418619307,[6.29418498 0.00631841]
125,[-0.98242657],0.001090146997769127,[ 6.28754518 -0.13279599]
126,[1.24254433],0.0033264023166895786,[6.29038796 0.05685556]
127,[0.09764936],0.00038466900092694296,[6.2942332 0.0769049]
128,[-0.68975765],0.001189257997311313,[ 6.29331955 -0.01827299]
129,[-0.82748259],0.0008208206133333586,[ 6.28657981 -0.13479483]
130,[-0.33378757],0.0019399013607775922,[ 6.27746396 -0.18231709]
131,[0.86838698],0.004110781913260324,[ 6.27464646 -0.05635003]
132,[0.46486716],0.0006065460612911496,[6.27499525 0.00697598]
133,[1.08777294],0.0012551933471895628,[6.28319523 0.16399945]
134,[-0.05636574],0.0026927592126430046,[6.29097283 0.15555203]
135,[-1.0307203],0.003542673278202684,[6.29131206 0.00678457]
136,[-0.67828221],0.000530713873069887,[ 6.28686892 -0.08886277]
137,[0.18918086],0.0008390175316002818,[ 6.28398277 -0.05772294]
138,[-0.08815508],0.00034160100229977324,[ 6.28046537 -0.0703481 ]
139,[1.15569198],0.0018379075143378561,[6.28551365 0.10096575]
140,[-1.06873278],0.002167019131266064,[ 6.28263376 -0.05759791]
141,[0.36533978],0.0004655293139165441,[ 6.28247323e+00 -3.21060719e-03]
142,[0.51172817],0.00026340357691383794,[6.28612396 0.07301456]
143,[-0.87211387],0.0013023308591124168,[ 6.28334403 -0.05559854]
144,[0.28354194],0.00038954095252491735,[ 6.28269662 -0.0129482 ]
145,[-0.28966001],0.00010090733661961941,[ 6.27985843 -0.05676372]
146,[0.11928477],0.00034750895291914296,[ 6.27779013 -0.04136616]
147,[-0.17387257],0.0002304555380816855,[ 6.27421546 -0.07149341]
148,[0.98051709],0.0015530027421622023,[6.2776583  0.06885686]
149,[-0.41708874],0.0006786375218993011,[6.27776571e+00 2.14830965e-03]
