,action,cost,state
0,[-1.23342283],2.4689224321428402,[1.59904566 0.56498658]
1,[-1.50260978],2.5911258279235203,[1.65351045 1.08929587]
2,[-1.80099948],2.8559969532867755,[1.73183954 1.5665818 ]
3,[-1.67882848],3.2475045079356883,[1.83459219 2.05505294]
4,[-0.64380861],3.7884672355198794,[1.96871904 2.68253703]
5,[1.24931606],4.5970159292659405,[2.14678581 3.56133539]
6,[1.73925177],5.880025276193204,[2.36934648 4.45121349]
7,[1.83747672],7.5985092253232915,[2.63185371 5.25014452]
8,[1.84698196],9.686467033303455,[2.9265114  5.89315387]
9,[1.72704337],12.040377907176179,[3.24212542 6.31228048]
10,[1.59475943],13.235076948782192,[3.56593651 6.47622176]
11,[1.67871858],11.580403932881552,[3.88689838 6.41923735]
12,[1.31729979],9.864587132686735,[4.19230763 6.10818494]
13,[1.41498987],8.104763989185708,[4.47578759 5.66959935]
14,[0.72365986],6.481645853075777,[4.72823975 5.04904316]
15,[1.49083031],4.969361936404236,[4.95437785 4.52276192]
16,[0.4270167],3.811449145751909,[5.1473112  3.85866696]
17,[0.93534304],2.780015929962355,[5.31325076 3.3187913 ]
18,[1.30802963],2.0439215330360576,[5.45806872 2.89635921]
19,[0.80118381],1.520348942124844,[5.58134705 2.46556662]
20,[1.26354526],1.1020753557725578,[5.68989113 2.17088148]
21,[-0.3374265],0.8233844794465313,[5.77493843 1.70094605]
22,[1.11890776],0.5488885901191574,[5.8501283  1.50379736]
23,[0.84600939],0.41439475617900856,[5.91592645 1.3159631 ]
24,[1.11180353],0.30929106059366884,[5.97659844 1.2134398 ]
25,[0.53387215],0.24152414035425113,[6.02995673 1.06716581]
26,[0.43409584],0.17819743621375697,[6.07717584 0.94438203]
27,[-0.94200366],0.13251301596752965,[6.10965908 0.64966494]
28,[0.19631438],0.07235634368071614,[6.13714006 0.54961959]
29,[-0.58551291],0.05188020805038449,[6.15477245 0.35264768]
30,[0.79368858],0.029555843190569277,[6.17355524 0.37565579]
31,[-0.03462487],0.026131678955956684,[6.18797544 0.28840411]
32,[-0.29957556],0.01747235730923442,[6.19658385 0.17216821]
33,[-0.06872631],0.01046872476964925,[6.20143332 0.09698933]
