,action,cost,state
0,[-0.97584113],9.870556666993386,[ 3.13427385 -0.14637617]
1,[-1.84747613],9.829228302668813,[ 3.11337342 -0.41800853]
2,[-1.98235966],9.714496906611933,[ 3.07866338 -0.69420086]
3,[-1.99287292],9.530331205773944,[ 3.03136508 -0.94596599]
4,[-1.99337181],9.282632921049759,[ 2.97324166 -1.16246838]
5,[-1.99046462],8.979261174807917,[ 2.90647314 -1.33537041]
6,[-1.99029558],8.629868783181708,[ 2.83351337 -1.45919534]
7,[-1.98438303],8.2456608950798,[ 2.75704181 -1.52943111]
8,[-1.98230188],7.839125037787675,[ 2.67977085 -1.54541927]
9,[-1.99343215],7.423977657241986,[ 2.60425839 -1.51024925]
10,[-1.97942113],7.014165140002119,[ 2.53309456 -1.42327661]
11,[-1.99325409],6.62311273192329,[ 2.46841766 -1.29353788]
12,[-1.99532956],6.264391129106568,[ 2.41215598 -1.12523371]
13,[-1.98225004],5.94904086932043,[ 2.36601928 -0.9227339 ]
14,[-1.97284597],5.687083155402283,[ 2.33134095 -0.6935666 ]
15,[-1.95585822],5.487079484373032,[ 2.30916096 -0.44359981]
16,[-1.98454618],5.355840853179838,[ 2.29983076 -0.18660403]
17,[-1.9929068],5.296675312079556,[2.30352193 0.07382342]
18,[-1.98717922],5.310707160844315,[2.32018503 0.33326205]
19,[-1.99896831],5.398360825438893,[2.34930983 0.58249586]
20,[-1.94915889],5.556986025837284,[2.39051436 0.82409066]
21,[-0.56819578],5.78279429229666,[2.45304845 1.2506818 ]
22,[1.88667938],6.177426750822231,[2.55356065 2.010244  ]
23,[1.99085723],6.92874359880712,[2.68980645 2.72491608]
24,[1.99324794],7.981548560296998,[2.85737311 3.35133319]
25,[1.99092187],9.291688288614518,[3.050387   3.86027776]
26,[1.98327094],10.798968655716944,[3.26169089 4.22607784]
27,[1.98735734],10.919351476377866,[3.4834071  4.43432414]
28,[1.9916118],9.809047583407354,[3.7074905  4.48166807]
29,[1.90650415],8.646373348411554,[3.92576617 4.36551325]
30,[1.9862941],7.46714096950881,[4.13245502 4.13377715]
31,[1.98492181],6.338392020787255,[4.32266209 3.80414129]
32,[1.98514067],5.29474117223499,[4.49306973 3.40815275]
33,[1.98584234],4.3700078811725165,[4.64176946 2.97399476]
34,[1.97164392],3.582597836494048,[4.76785    2.52161074]
35,[1.98997721],2.936053174180856,[4.87141303 2.0712605 ]
36,[1.98889731],2.426068693575714,[4.95286594 1.62905837]
37,[1.96026045],2.03897534623059,[5.0125999  1.19467907]
38,[1.93669809],1.7608638905932525,[5.05103631 0.76872818]
39,[1.99429052],1.5812626555522258,[5.06905971 0.36046808]
40,[1.98275547],1.49102600649637,[ 5.06681386 -0.04491693]
41,[1.99038043],1.4837228542959693,[ 5.04432664 -0.44974455]
42,[1.98509101],1.558938406868609,[ 5.00127462 -0.86104041]
43,[1.99962163],1.7214325642607387,[ 4.93727369 -1.28001862]
44,[1.99457797],1.9793011999790744,[ 4.85167635 -1.71194679]
45,[1.99132594],2.3462594644966885,[ 4.74387713 -2.15598429]
46,[1.85113579],2.837723186769731,[ 4.61248003 -2.62794214]
47,[1.9790126],3.485780616708158,[ 4.45861252 -3.07735018]
48,[1.87912176],4.279605383045483,[ 4.2825395  -3.52146032]
49,[-1.46657567],5.244802768475005,[ 4.0613786  -4.42321804]
50,[-1.99812859],6.896903348311216,[ 3.79540154 -5.31954127]
51,[-1.99025898],9.02278115556962,[ 3.4916895  -6.07424076]
52,[-1.98840345],11.486042688461293,[ 3.16020235 -6.62974286]
53,[-1.99279653],14.152342804933589,[ 2.81307141 -6.94261881]
54,[-1.95400013],12.737184488734195,[ 2.46338461 -6.99373605]
55,[-1.64634449],10.962208587223085,[ 2.12487767 -6.77013875]
56,[1.03591793],9.099656118709197,[ 1.82602953 -5.97696294]
57,[-0.50900246],6.907051511858642,[ 1.55964903 -5.32760997]
58,[0.76860247],5.271438641831922,[ 1.33653072 -4.4623662 ]
59,[-0.17845201],3.7776174156585616,[ 1.14854971 -3.75962019]
60,[-1.76313382],2.735749473265081,[ 0.98155159 -3.33996235]
61,[-1.87797893],2.082505180516561,[ 0.83164466 -2.99813871]
62,[0.4897425],1.5907562519506693,[ 0.7131248 -2.3703971]
63,[-0.22833282],1.0704773579672286,[ 0.61742496 -1.91399679]
64,[-1.22334524],0.7490485263976964,[ 0.53426019 -1.66329547]
65,[-1.57791705],0.5645789531242765,[ 0.4583562  -1.51807969]
66,[-1.38480135],0.4424646763905618,[ 0.388659   -1.39394395]
67,[-0.79105676],0.34598956744547577,[ 0.32723942 -1.22839164]
68,[-0.5183516],0.25824892963254914,[ 0.27398584 -1.06507175]
69,[-0.29114723],0.18859078720996394,[ 0.22869505 -0.90581577]
70,[0.14351372],0.13437224254703128,[ 0.19298211 -0.71425866]
71,[-0.08936549],0.08826662601365999,[ 0.16379093 -0.58382361]
72,[-0.29765893],0.061001071574965544,[ 0.13848204 -0.50617778]
73,[-0.66857404],0.04524586209682857,[ 0.11333534 -0.502934  ]
74,[1.03545076],0.039211319035757905,[ 0.10019551 -0.26279673]
75,[-1.84123727],0.020335506633202383,[ 0.07699744 -0.46396136]
76,[0.59857923],0.02781291718308091,[ 0.06117327 -0.31648344]
77,[0.87252939],0.014519652929299694,[ 0.05418563 -0.13975269]
78,[0.18743624],0.004924296674530608,[ 0.05063474 -0.07101791]
79,[0.03908705],0.0030697589166377563,[ 0.04927499 -0.02719502]
80,[-1.53509784],0.004858506709936726,[ 0.03824907 -0.22051841]
81,[0.40347625],0.0064886212257461795,[ 0.03168321 -0.13131717]
82,[1.2146351],0.00420358399808768,[0.03541503 0.07463653]
83,[-0.78750554],0.0024314507839215114,[ 0.03456836 -0.01693358]
84,[-1.49556597],0.00346036340717836,[ 0.02380099 -0.21534737]
85,[1.24903086],0.006764014099008084,[ 0.0232938  -0.01014369]
86,[-0.62137476],0.0009389972869583204,[ 0.01899975 -0.08588113]
87,[-0.15191033],0.0011216239477194597,[ 0.01427881 -0.09441873]
88,[-0.01305477],0.0010955444200852933,[ 0.0099954 -0.0856682]
89,[0.1789589],0.0008658383099864235,[ 0.007429   -0.05132794]
90,[-0.14449522],0.00033952467441232965,[ 0.00405748 -0.06743052]
91,[0.33092459],0.0005806616935554161,[ 0.00332004 -0.01474873]
92,[0.08876812],4.065495593290561e-05,[0.00337287 0.00105651]
93,[-0.99183755],0.0009952295799608895,[-0.00388661 -0.14518947]
94,[0.4541858],0.0023293887527567987,[-0.00788543 -0.07997655]
95,[1.18440448],0.00210461891408498,[-0.00329693  0.09177011]
96,[-0.21113556],0.0008976232245565792,[-0.00041557  0.05762708]
97,[0.39757974],0.0004903303893757459,[0.00543204 0.11695236]
98,[-1.99440557],0.005374946112199154,[-0.00347468 -0.17813446]
99,[1.64936277],0.005905659664263028,[-0.00014148  0.06666395]
100,[0.03479146],0.0004456386486778747,[0.00344734 0.07177655]
101,[-0.55800324],0.0008384391843222119,[ 0.00298042 -0.00933843]
102,[-0.41894847],0.00019312136765808866,[-0.00051685 -0.06994538]
103,[-0.6060814],0.0008568374801648051,[-0.00857911 -0.16124523]
104,[0.88908738],0.0034640798501740858,[-0.01029493 -0.03431637]
105,[0.67907385],0.0006848881438167706,[-0.00730374  0.05982364]
106,[-0.10427329],0.00042210443558379687,[-0.0053685   0.03870489]
107,[-0.5061233],0.0004347884462540675,[-0.0074305  -0.04123996]
108,[0.2247961],0.0002758189922553609,[-0.00808517 -0.01309336]
109,[-0.25502842],0.00014755301220617143,[-0.01095574 -0.05741144]
110,[0.7493854],0.0010112139474312094,[-0.00861675  0.04677974]
111,[-1.02960232],0.0013531637004512258,[-0.0143229  -0.11412309]
112,[0.60458616],0.0018730781120896549,[-0.01603175 -0.03417698]
113,[0.83291423],0.001067569852050476,[-0.01209491  0.07873685]
114,[0.53093925],0.0010481325570080619,[-0.00462957  0.14930678]
115,[-1.50181091],0.004506120315907962,[-0.00860142 -0.07943703]
116,[0.75241358],0.001271134795800937,[-0.00725272  0.02697402]
117,[-0.93549971],0.0010005214833049398,[-0.01319224 -0.11879043]
118,[1.39033282],0.003518177228650807,[-0.00919896  0.0798656 ]
119,[0.36828045],0.0008581028354363589,[-0.00278854  0.12820854]
120,[-1.23043491],0.003165489014843606,[-0.00571094 -0.05844809]
121,[-0.07015932],0.0003791551663325465,[-0.0093737  -0.07325518]
122,[1.53295318],0.002974443790574307,[-0.00189082  0.14965763]
123,[-1.17360128],0.0036206557318321734,[-0.00328085 -0.02780068]
124,[0.60752629],0.0004571399476057524,[-0.00023747  0.06086763]
125,[-0.95262011],0.0012780283297236397,[-0.00434765 -0.08220349]
126,[1.20278931],0.00214134550125633,[0.00040006 0.09495418]
127,[0.23454952],0.0009568032473313097,[0.0069219  0.13043666]
128,[-0.76525465],0.0023348995831980078,[0.00796389 0.02083984]
129,[-1.12611615],0.001374991022516233,[ 0.00085865 -0.14210473]
130,[0.77030322],0.0026134796391318847,[-0.00043711 -0.02591525]
131,[0.20077282],0.00010766082564591954,[-0.00024347  0.00387284]
132,[0.22702867],5.310117825653849e-05,[0.00164376 0.03774453]
133,[0.47061033],0.00036664101295884864,[0.0071222 0.1095689]
134,[-1.27712969],0.0028823204595158497,[ 0.00328926 -0.07665894]
135,[0.47881813],0.0008277453730063178,[ 0.00317079 -0.00236929]
136,[-1.55971657],0.002443331057898637,[-0.00852664 -0.23394868]
137,[0.55466989],0.005853560958960296,[-0.0163838 -0.1571431]
138,[0.42504285],0.00291848575485938,[-0.0216675  -0.10567398]
139,[0.77496489],0.0021867498882744015,[-0.02195143 -0.00567859]
140,[0.58460362],0.000826851125715076,[-0.01867394  0.0655497 ]
141,[0.10530683],0.0007894819462106189,[-0.01530689  0.06734109]
142,[1.0556465],0.0018021724925143196,[-0.00459647  0.21420834]
143,[-0.28921755],0.004693295804919897,[0.00377245 0.16737837]
144,[-0.71735525],0.0033303818504690896,[0.00690267 0.06260441]
145,[-1.38239268],0.0023505876629540865,[-7.62062665e-05 -1.39577527e-01]
146,[0.74658524],0.002505583926866825,[-0.00145855 -0.02764689]
147,[0.12577716],9.438234555050195e-05,[-0.00195226 -0.00987423]
148,[0.36871769],0.00014951411530677737,[0.0002462  0.04396922]
149,[-1.16047712],0.00154009703883142,[-0.00624969 -0.1299177 ]
