,action,cost,state
0,[0.62862796],9.969999574203625,[3.19630736 1.09429419]
1,[1.54578045],9.65095285595708,[3.26056465 1.2851457 ]
2,[1.75595609],9.304478976218904,[3.33354067 1.45952047]
3,[1.7488239],8.916481859810846,[3.41247894 1.57876543]
4,[1.75403502],8.493281695222203,[3.49453802 1.64118155]
5,[1.73829855],8.048923058544759,[3.57667197 1.642679  ]
6,[1.59916656],7.597611204579583,[3.65499408 1.56644223]
7,[1.82840744],7.15610631694613,[3.72861139 1.4723461 ]
8,[1.73746212],6.7456469927474005,[3.79448911 1.31755445]
9,[1.51671882],6.369504173216052,[3.84896136 1.08944501]
10,[1.78187968],6.047310364310657,[3.89242886 0.86934992]
11,[1.79477509],5.794514556656548,[3.92377278 0.62687842]
12,[1.83300532],5.609485052732373,[3.9424332 0.3732085]
13,[1.75976068],5.496145636329457,[3.94736903 0.09871651]
14,[1.7545898],5.460090775952522,[ 3.93841296 -0.17912143]
15,[1.88133491],5.504705250750842,[ 3.91674925 -0.43327405]
16,[1.62907655],5.621446130061055,[ 3.88106008 -0.71378353]
17,[0.98761693],5.822129703945311,[ 3.82750698 -1.07106188]
18,[-1.37564881],6.14696580038278,[ 3.73988474 -1.75244482]
19,[-1.72535531],6.7784609036403065,[ 3.61820113 -2.43367215]
20,[-1.81618714],7.697715196216957,[ 3.46569231 -3.05017642]
21,[-1.80111639],8.871868416800288,[ 3.28773304 -3.55918547]
22,[-1.72519418],10.242490704815548,[ 3.09137403 -3.92718016]
23,[-1.73611874],11.101881909054867,[ 2.88387654 -4.14994983]
24,[-1.79966066],10.042191035100934,[ 2.67243932 -4.22874436]
25,[-1.83535954],8.933528359674115,[ 2.46419183 -4.16494985]
26,[-1.78638758],7.810113274531343,[ 2.2660503 -3.9628306]
27,[-1.67841324],6.708203661801127,[ 2.08411658 -3.6386743 ]
28,[-1.88812398],5.671102016295289,[ 1.92068889 -3.26855378]
29,[-1.78101308],4.760562220082194,[ 1.77913147 -2.83114858]
30,[-1.72004101],3.969807543213642,[ 1.66136285 -2.35537227]
31,[-1.80055618],3.318146382684496,[ 1.56743638 -1.87852946]
32,[-1.82256407],2.813065834694257,[ 1.49734046 -1.4019183 ]
33,[-1.864013],2.4420405019638634,[ 1.45066333 -0.93354275]
34,[-1.85444862],2.195013273255244,[ 1.42730755 -0.46711552]
35,[-1.76623286],2.0621461125902627,[1.42781965 0.01024191]
36,[-1.84720042],2.0420915795941785,[1.4515951  0.47550902]
37,[-1.79033228],2.132944496602752,[1.49917695 0.95163713]
38,[-1.85102653],2.341519159005537,[1.57027998 1.42206047]
39,[-1.814679],2.671297864788733,[1.6652729  1.89985852]
40,[-1.37807241],3.1359791662341676,[1.78726305 2.43980297]
41,[-1.57060409],3.7920398643554964,[1.93409851 2.93670917]
42,[0.01582018],4.603163372000538,[2.11610494 3.64012853]
43,[1.57590032],5.805437139675167,[2.34199189 4.51773903]
44,[1.80223073],7.529170631974074,[2.60828599 5.32588205]
45,[1.86124299],9.643121995833928,[2.9076038  5.98635619]
46,[1.80031076],12.041047015716442,[3.22911867 6.43029744]
47,[1.78834469],13.4653937014732,[3.56076809 6.63298841]
48,[1.47246291],11.813377162616513,[3.88819821 6.54860228]
49,[0.96297225],10.025309714960974,[4.19738244 6.18368475]
50,[0.96491009],8.175300346752948,[4.48116765 5.67570414]
51,[1.10911526],6.469859516131879,[4.7367692 5.112031 ]
52,[0.66928378],5.005136810433041,[4.95990152 4.46264646]
