,action,cost,state
0,[1.37136046],9.971485030591909,[3.20187786 1.20570407]
1,[1.94642861],9.643616416840047,[3.27450195 1.45248184]
2,[1.93505955],9.266890354706199,[3.35666955 1.64335202]
3,[1.97595543],8.83845946325886,[3.44565347 1.77967842]
4,[1.95048458],8.372116839818913,[3.53803863 1.8477032 ]
5,[1.9415156],7.881000469162791,[3.63050482 1.84932373]
6,[1.95747106],7.382545299492655,[3.72003957 1.79069505]
7,[1.9330612],6.89411167373753,[3.80357012 1.6706111 ]
8,[1.93388545],6.431325509961933,[3.8785544  1.49968554]
9,[1.94493897],6.010938250396882,[3.94292418 1.28739552]
10,[1.97263461],5.646452164024481,[3.9951531  1.04457836]
11,[1.90652975],5.347840651488906,[4.03342003 0.76533872]
12,[1.9551332],5.123840676383452,[4.05716719 0.47494323]
13,[1.97594721],4.981618118221209,[4.06599973 0.17665071]
14,[1.93620137],4.922781311996675,[ 4.05941888 -0.13161692]
15,[1.98608928],4.950813961799644,[ 4.0379481  -0.42941565]
16,[1.95683577],5.063359100358756,[ 4.00186398 -0.72168245]
17,[0.37254223],5.256648350064089,[ 3.94014819 -1.23431578]
18,[-1.38290739],5.644088915439327,[ 3.84119751 -1.97901362]
19,[-1.93713211],6.358706384325087,[ 3.70357151 -2.75252   ]
20,[-1.9523153],7.415855522056283,[ 3.53132083 -3.44501361]
21,[-1.9897503],8.763529095438392,[ 3.32989938 -4.02842889]
22,[-1.97881913],10.348637408776872,[ 3.10661695 -4.46564863]
23,[-1.98183695],11.649198330802584,[ 2.86978206 -4.73669775]
24,[-1.95188095],10.483089488509272,[ 2.62837592 -4.82812289]
25,[-1.96422685],9.24329522920861,[ 2.3906499  -4.75452034]
26,[-1.97932833],7.97967106566152,[ 2.16366623 -4.5396734 ]
27,[-1.98397701],6.746251187300789,[ 1.95290301 -4.21526453]
28,[-1.97693263],5.594583921124651,[ 1.76210833 -3.81589356]
29,[-1.92200883],4.564824238923457,[ 1.59371442 -3.36787817]
30,[-1.95535999],3.678009421538624,[ 1.44814546 -2.91137913]
31,[-1.96596579],2.9486031452430166,[ 1.32505006 -2.46190814]
32,[-1.98257192],2.365787410672604,[ 1.22345871 -2.0318269 ]
33,[-1.96588046],1.9135479568521248,[ 1.14238385 -1.62149724]
34,[-1.97584571],1.5718701526898045,[ 1.08060113 -1.2356543 ]
35,[-1.98127775],1.3243084260922686,[ 1.03704287 -0.87116522]
36,[-1.95491996],1.1551725167825977,[ 1.01110659 -0.51872559]
37,[-1.93869216],1.0530026939960808,[ 1.00240837 -0.17396451]
38,[-1.94583362],1.011635169106387,[1.01072026 0.16623779]
39,[-1.92933192],1.0280412603798699,[1.03633271 0.51224903]
40,[-1.97474235],1.104124997290504,[1.07940492 0.86144416]
41,[-1.97057162],1.2432067302320666,[1.14076073 1.22711629]
42,[-1.94364725],1.4556942503374881,[1.22162485 1.61728239]
43,[-1.97383999],1.757823552652539,[1.32292229 2.02594876]
44,[-1.98467267],2.1645091438663475,[1.44568854 2.45532501]
45,[-1.93306476],2.696614181024528,[1.59116371 2.90950346]
46,[-1.94998119],3.382125424662787,[1.75950625 3.36685073]
47,[-1.95609676],4.233256934306712,[1.95001232 3.81012151]
48,[-0.17036851],5.254279678845313,[2.17407645 4.4812826 ]
49,[1.93211611],6.738530869811714,[2.44351192 5.38870932]
50,[1.98579694],8.878512707844441,[2.75194393 6.16864029]
51,[1.97514029],11.382308896073596,[3.08943438 6.74980895]
52,[1.94281283],14.104371403311214,[3.44345097 7.08033184]
53,[1.8659913],13.080682907271802,[3.80031394 7.13725927]
54,[1.20051509],11.260138470462827,[4.14322678 6.85825691]
55,[-0.83334622],9.28368573241525,[4.4483013  6.10149038]
56,[-1.38262449],7.091529454783469,[4.70680622 5.17009843]
57,[0.65686369],5.1583942609017495,[4.93273821 4.51863967]
58,[0.37783177],3.8656605734480705,[5.12491063 3.84344855]
59,[1.11806996],2.820059974383082,[5.29111436 3.32407448]
60,[1.43110957],2.091199957002564,[5.43665789 2.91087054]
61,[1.67145569],1.566719172667301,[5.56665043 2.59985087]
62,[-0.15454222],1.1893685700169565,[5.67085482 2.08408782]
63,[0.30617871],0.8093845760825673,[5.75580145 1.69893257]
64,[1.34370062],0.5685764526719556,[5.83195304 1.52303187]
65,[1.05913039],0.43669492174424196,[5.89969531 1.35484533]
66,[0.44257886],0.3308210425608588,[5.95672595 1.14061273]
67,[0.07841892],0.2366816044812316,[6.0023188  0.91185701]
68,[0.39127586],0.16218741461204253,[6.04045165 0.76265715]
69,[1.40975199],0.11907162094060957,[6.08014426 0.79385218]
70,[0.33429493],0.10435754667543302,[6.11478225 0.69275979]
71,[0.21888699],0.07639911310292441,[6.14477659 0.59988668]
72,[0.34693492],0.05526374080570177,[6.17219916 0.54845149]
73,[-0.78421844],0.043012827503725135,[6.18958666 0.3477499 ]
74,[0.03662874],0.020855048801109687,[6.20374404 0.28314768]
75,[-0.1698133],0.014357012421230081,[6.21365191 0.19815738]
76,[0.18800055],0.008796872554113207,[6.22236438 0.17424943]
77,[0.71748642],0.007250258307548051,[6.23417862 0.23628481]
78,[-0.3384749],0.008099271943024108,[6.24161728 0.14877327]
79,[0.03657658],0.003942587102097485,[6.24777192 0.12309272]
80,[0.58027406],0.0031060077674187996,[6.25695089 0.18357934]
81,[0.7700898],0.004651420573171881,[6.27092185 0.27941925]
82,[-1.07289719],0.009109012742852623,[6.27638622 0.10928731]
83,[-0.20681281],0.0012833708617103466,[6.28004452 0.07316611]
84,[0.15372308],0.0005688233173005132,[6.28473797 0.09386899]
85,[-0.23672445],0.0009395879380213835,[6.28771421 0.05952482]
86,[-1.26297116],0.0019699275526764543,[ 6.281388   -0.12652419]
87,[-0.37682346],0.0017460632533487011,[ 6.27216822 -0.18439569]
88,[0.35822815],0.0036498805450464206,[ 6.26522201 -0.13892411]
89,[0.84059417],0.0029592694454766027,[ 6.26390668 -0.02630673]
90,[0.82016343],0.0011135380948531358,[6.26801966 0.0822597 ]
91,[0.3904493],0.0010591133434060373,[6.27449233 0.1294533 ]
92,[-0.34841442],0.0018727761840311818,[6.2780259  0.07067148]
93,[-0.12464848],0.0005416025496928754,[6.28043113 0.04810467]
94,[0.46092658],0.0004514447186176132,[6.28619004 0.11517803]
95,[-1.3268958],0.003096278702924279,[ 6.2821099 -0.0816028]
96,[0.70147087],0.0011591195293644844,[6.28325046 0.02281127]
97,[0.12717097],6.821212452711154e-05,[6.28534725 0.04193578]
98,[-0.02427421],0.0001811242249219505,[6.28734305 0.03991611]
99,[-1.06184661],0.001304134628846713,[ 6.28153092 -0.11624258]
100,[0.67840788],0.0018142080650667173,[ 6.28074481 -0.01572219]
101,[-1.16766722],0.0013941214536223046,[ 6.27110968 -0.19270264]
102,[1.06163455],0.004986319336520228,[ 6.26898399 -0.04251395]
103,[0.52015798],0.0006529855083138137,[6.27022694 0.02485911]
104,[-0.09280441],0.00023832945506488135,[6.27028794e+00 1.21994477e-03]
105,[0.21998339],0.00021488365527981063,[6.27151517 0.02454469]
106,[0.23379062],0.0002510942990073655,[6.27405822 0.05086088]
107,[-0.2446542],0.0004018424182481527,[6.27442409 0.00731753]
108,[-0.32224665],0.00018595640171756292,[ 6.27204458 -0.04759029]
109,[-0.13666207],0.0003692759433703326,[ 6.26822233 -0.07644498]
110,[1.14310185],0.002114955976245319,[6.27241225 0.08379849]
111,[-0.58726553],0.001163158127619446,[ 6.27179371 -0.01237098]
112,[1.19021161],0.0015616763720145246,[6.27967457 0.15761725]
113,[0.0025239],0.0024966514042111467,[6.28744271 0.15536279]
114,[-1.38260837],0.004343490895204678,[ 6.28500094 -0.04883543]
115,[0.0752141],0.00024744357321610704,[ 6.28319136 -0.03619159]
116,[-0.62388656],0.0005202176095883468,[ 6.27670285 -0.12977004]
117,[-0.75693654],0.002299001428899378,[ 6.26429424 -0.24817233]
118,[0.73001839],0.007048749682905073,[ 6.25665239 -0.15283703]
119,[1.30415333],0.004740727459520119,[6.25779682 0.02288862]
120,[1.24978209],0.0022589195583323333,[6.26736265 0.19131661]
121,[-1.2869486],0.005566797753944954,[ 6.26668304 -0.01359218]
122,[-0.26846284],0.0003628718860986566,[ 6.26337115 -0.06623775]
123,[0.65294499],0.001257681814559381,[6.26421337 0.01684436]
124,[-0.4309978],0.0005740667558765836,[ 6.2611117  -0.06203341]
125,[0.98160193],0.00183560092414351,[6.26454435 0.06865302]
126,[0.42241359],0.0009972422039161476,[6.27044611 0.11803515]
127,[0.35412292],0.0016809198621530956,[6.27852608 0.16159944]
128,[-1.21271067],0.004103813598957233,[ 6.277336   -0.02380156]
129,[0.27467651],0.0001663130107917268,[6.27798665 0.01301296]
130,[-0.00413739],4.397686736810976e-05,[6.27841132 0.00849337]
131,[-0.39136522],0.00018317144607538175,[ 6.27572172 -0.05379189]
132,[-0.70576645],0.0008431680828128152,[ 6.267459   -0.16525449]
133,[1.33768705],0.004767628107756846,[6.26863922 0.02360432]
134,[-0.55949777],0.0005803429576270273,[ 6.26507774 -0.07122953]
135,[0.57563057],0.0011665991646120683,[6.26515449e+00 1.53512270e-03]
136,[0.0333043],0.0003264550323182139,[ 6.26480491 -0.00699161]
137,[-0.80116723],0.0009845960266034596,[ 6.25775735 -0.14095121]
138,[0.74079991],0.0031820897096583103,[ 6.25531235 -0.04890013]
139,[0.46137065],0.0012288870922439205,[ 6.25528252e+00 -5.96550171e-04]
140,[-0.52743943],0.0010567934953653534,[ 6.25025068 -0.10063684]
141,[0.42888354],0.0022814082719308866,[ 6.24720064 -0.06100082]
142,[1.44537005],0.0037561010382671594,[6.25364174 0.12882201]
