,action,cost,state
0,[-0.34782728],16.0,[ 0.00461343 -0.01192647  0.04476005 -0.11636474]
1,[-0.8750984],15.999700945194492,[ 0.02386904 -0.06244173  0.14213711 -0.37674726]
2,[-1.],15.991771570301067,[ 0.05979586 -0.15978935  0.20655668 -0.57391732]
3,[-1.],15.94578660662555,[ 0.10155412 -0.28127462  0.19873443 -0.61366738]
4,[-0.3575276],15.830383955280018,[ 0.12623639 -0.37292151  0.04122417 -0.28543236]
5,[-1.],15.69562132952178,[ 0.12507846 -0.41282831 -0.05337542 -0.10787176]
6,[1.],15.61097601927588,[ 0.07997416 -0.3487975  -0.38732599  0.73262412]
7,[0.11289518],15.688632585798624,[-0.0109552  -0.16273367 -0.49853876  1.08373918]
8,[-0.50269053],15.87937989712708,[-0.10032295  0.04214742 -0.37027429  0.91499366]
9,[-0.50269053],15.946286380768342,[-0.15047873  0.18550711 -0.11725148  0.48746541]
10,[-0.50269053],15.904829890394776,[-0.14417864  0.2291744   0.17963685 -0.05611988]
11,[-0.76354747],15.88830989644011,[-0.0782098   0.15692401  0.46451942 -0.64442569]
12,[-1.],15.95081232588345,[ 0.03569622 -0.02233405  0.64564932 -1.09891263]
13,[-0.20357989],15.994190009121054,[ 0.15589701 -0.23124981  0.52562321 -0.93563413]
14,[-0.94691994],15.880503739347633,[ 0.24474251 -0.40243172  0.34057959 -0.73594464]
15,[-1.],15.6641218462897,[ 0.28582207 -0.51434762  0.06013759 -0.36210085]
16,[-0.36062061],15.471884750079141,[ 0.25931551 -0.52166688 -0.31956334  0.28598134]
17,[-1.],15.46336501501479,[ 0.17145611 -0.42715756 -0.53947103  0.63323958]
18,[1.],15.624813581663952,[ 0.02759972 -0.21520538 -0.86574806  1.4335155 ]
19,[0.11289518],15.856903493296256,[-0.14565093  0.0855269  -0.8212636   1.49135403]
20,[-0.50269053],15.900991532162006,[-0.27518312  0.3281522  -0.4422416   0.87752661]
21,[-0.50269053],15.689306492853998,[-0.31399742  0.42125213  0.06238513  0.03719579]
22,[-0.50269053],15.565867443828015,[-0.25110794  0.34307521  0.55259285 -0.79998911]
23,[-0.52449829],15.716560194113416,[-0.10267711  0.11573981  0.89582456 -1.41434122]
24,[-0.11511595],15.957212795745162,[ 0.08339965 -0.17690663  0.91704697 -1.42867647]
25,[-1.],15.937306904845896,[ 0.2566846  -0.45290761  0.77310999 -1.25901002]
26,[0.51109976],15.587074695914696,[ 0.35923707 -0.60779886  0.23256159 -0.26250791]
27,[-0.60347657],15.252403414211289,[ 0.35971944 -0.5896713  -0.22729578  0.44103095]
28,[-1.],15.285542897358836,[ 0.27707409 -0.45048914 -0.58054152  0.92160349]
29,[1.],15.577713093002979,[ 0.11234958 -0.17078201 -1.02789959  1.80996048]
30,[0.11290356],15.935974045425906,[-0.1008404   0.20428715 -1.04657272  1.8349823 ]
31,[-0.50268795],15.916701248998905,[-0.2761378   0.50245206 -0.66610418  1.07868011]
32,[-0.50269053],15.4969428161237,[-0.35586836  0.61839662 -0.11619742  0.06115487]
33,[-0.50269053],15.234043045995955,[-0.32066163  0.52533491  0.46123751 -0.97810591]
34,[-1.],15.43039797740247,[-0.17252849  0.22365907  0.98574538 -1.97687664]
35,[-1.],15.871036586449462,[ 0.05261264 -0.22573948  1.20076437 -2.39131826]
36,[-1.],15.869604493647369,[ 0.27973889 -0.67872626  1.01226104 -2.03044997]
37,[-0.14517607],15.074446288236391,[ 0.42990237 -0.98170381  0.46548137 -0.96538285]
38,[-0.44305925],14.14202205159155,[ 0.46392374 -1.0672523  -0.1288418   0.11479963]
39,[-1.],13.821704237177414,[ 0.38616924 -0.9529984  -0.63547535  1.0149383 ]
40,[-0.47310108],14.212647480731155,[ 0.21242135 -0.65521411 -1.07017633  1.9188435 ]
41,[1.],15.062796605982967,[-0.04250033 -0.16626292 -1.41764365  2.85797619]
42,[1.],15.819591254416858,[-0.32114047  0.42224295 -1.28324943  2.85742421]
43,[-0.18047526],15.553318208490417,[-0.51266958  0.88405699 -0.5956095   1.69644812]
44,[-0.50269053],14.46480876204386,[-0.5497878   1.08105512  0.22277798  0.26865228]
45,[-0.50269053],13.799747391850968,[-0.42835185  0.99216092  0.97017385 -1.14869428]
46,[-1.],14.099102948486776,[-0.16832691  0.61484348  1.58729143 -2.57570489]
47,[-1.],15.115169652637912,[ 0.18047601  0.0039071   1.8094119  -3.36059244]
48,[-1.],15.735564910022603,[ 0.51151724 -0.64267527  1.40898978 -2.92946691]
49,[0.09052309],14.925967205546849,[ 0.70644276 -1.09222561  0.51500502 -1.53445458]
50,[-0.60441279],13.595295934184406,[ 0.72150832 -1.27275509 -0.36065545 -0.26691542]
51,[-1.],12.97932118663652,[ 0.57204856 -1.20902415 -1.10809483  0.90039044]
52,[-0.47310597],13.283779718869258,[ 0.28759834 -0.90335843 -1.6890013   2.12119172]
53,[1.],14.25260726714039,[-0.09677906 -0.34255313 -2.07722074  3.36221349]
54,[1.],15.212780567845867,[-0.50008671  0.3586912  -1.84094498  3.4221223 ]
55,[0.11289518],14.958030306465488,[-0.78348984  0.92533755 -0.94218268  2.16645708]
56,[-0.50269053],13.678246541336941,[-0.86145276  1.19869815  0.1640069   0.56691625]
57,[-0.50269053],12.924064757922784,[-0.72199872  1.15088627  1.20901771 -1.0512591 ]
58,[-0.91107439],13.394979541767631,[-0.38665189  0.76527244  2.09763869 -2.78132884]
59,[-1.],14.863740622064544,[ 0.08886926  0.07261172  2.54478965 -3.93986214]
60,[-1.],15.864639334375994,[ 0.57216331 -0.69172981  2.16072992 -3.45715696]
61,[0.10032711],14.696428030027423,[ 0.90704036 -1.22474592  1.15084398 -1.85311188]
62,[0.54075473],12.716601198569693,[ 1.02093858 -1.42673598 -0.01767291 -0.18103442]
63,[-0.29792207],11.842916418461307,[ 0.90875793 -1.31914388 -1.09254676  1.26761285]
