,action,cost,state
0,[1.],12.533740416935267,[-0.00271814  0.95369462 -0.02487367 -0.4622071 ]
1,[-0.24420543],12.82273619525571,[ 0.0060803   0.77846948  0.11799606 -1.28383041]
2,[-0.82435677],13.746949876529134,[ 0.05229555  0.42861642  0.33634213 -2.17574636]
3,[-1.],15.094828180649568,[ 0.13297605 -0.06794554  0.42755464 -2.67887211]
4,[-1.],15.912583459980969,[ 0.20142133 -0.58903998  0.2122794  -2.41604391]
5,[-1.],15.253672388360913,[ 0.20704505 -1.00113233 -0.15906559 -1.6643874 ]
6,[-1.],13.539299168236964,[ 0.14340427 -1.25017059 -0.45207087 -0.83413832]
7,[-1.],11.814968034590901,[ 0.03879668 -1.34274808 -0.56203695 -0.11717181]
8,[-1.],10.646756880523924,[-0.06908261 -1.30848348 -0.49126571  0.43289422]
9,[-1.],10.173833672198226,[-0.14958403 -1.17947689 -0.30092764  0.83792135]
10,[-0.71858471],10.421411386051775,[-0.18988303 -0.97122865 -0.10236212  1.23460274]
11,[1.],11.426741889578949,[-0.21272426 -0.6365677  -0.13447297  2.10145751]
12,[1.],13.234857042805789,[-0.24253293 -0.14574093 -0.14031352  2.7265447 ]
13,[1.],15.18112810573808,[-0.25091962  0.40420389  0.10392982  2.63977506]
14,[1.],15.657528053155186,[-0.18694104  0.86473213  0.54006237  1.90295091]
15,[1.],14.14916149874629,[-0.04374444  1.15746837  0.85017849  1.03910943]
16,[-0.17115556],11.836120191528018,[0.14300653 1.26348242 0.95857841 0.07460627]
17,[1.],9.94368595810622,[ 0.3066882   1.24215273  0.63793697 -0.2375022 ]
18,[1.],8.852364072224097,[ 0.38619496  1.1850753   0.1410383  -0.30853495]
19,[1.],8.560744875213759,[ 0.3615533   1.12207151 -0.3778319  -0.33168738]
20,[0.63508376],9.134960242561407,[ 0.24785289  1.03152222 -0.72562821 -0.61097969]
21,[1.],10.606454392166892,[ 0.08415308  0.8713597  -0.86648701 -1.02765682]
22,[-1.],12.770983678152863,[-0.05585814  0.54695074 -0.49645999 -2.21864649]
23,[-1.],15.056405773295397,[-0.11081616  0.00330788 -0.08478497 -3.10122233]
24,[-1.],15.904883528501795,[-0.11436252 -0.62699448 -0.00644354 -3.05121   ]
25,[-1.],13.920514728094957,[-0.12577045 -1.17779808 -0.10427851 -2.425116  ]
26,[-1.],10.602577691342372,[-0.14674538 -1.60097706 -0.07539719 -1.83550773]
27,[-1.],7.914362622656876,[-0.14448677 -1.92551603  0.1184593  -1.4387458 ]
28,[-1.],6.304372394368759,[-0.09475767 -2.18490919  0.37966535 -1.1662953 ]
29,[-1.],5.496853921766509,[ 0.00395141 -2.39271304  0.59049419 -0.90556528]
30,[-1.],5.1539714386377025,[ 0.13196806 -2.54190639  0.66246176 -0.56927689]
31,[-1.],5.050063721635249,[ 0.25718262 -2.61207194  0.56230172 -0.1105464 ]
32,[-1.],5.111791558535177,[ 0.34686009 -2.57683802  0.31492708  0.48539021]
33,[-0.69445448],5.419465888461282,[ 0.37511974 -2.40262838 -0.04236229  1.27937068]
34,[-0.90604365],6.197430920874342,[ 0.32858602 -2.06007227 -0.42806808  2.17082174]
35,[1.],7.764583944957414,[ 0.18508004 -1.47806509 -1.02771938  3.6995036 ]
36,[-0.86853391],10.609176127060646,[-0.06694239 -0.61962121 -1.44786605  4.80904611]
37,[1.],14.221866814146406,[-0.3688414   0.4123865  -1.38929085  5.15275853]
38,[1.],15.459033552764135,[-0.55470419  1.31346826 -0.40124424  3.73590111]
39,[0.63631709],12.785939415022712,[-0.52697429  1.89649259  0.63506255  2.13510018]
40,[1.],9.389655261131306,[-0.32806778  2.19606754  1.28400217  0.92030941]
41,[0.25483803],7.042756939819705,[-0.03939736  2.27685009  1.52377457 -0.0349678 ]
42,[-0.1974625],5.668505238804871,[ 0.25332719  2.20480312  1.33512601 -0.60873665]
43,[-0.58075496],4.8079023044677704,[ 0.47401496  2.0531936   0.82996686 -0.85218006]
44,[-1.],4.295729395365683,[ 0.57763525  1.86989494  0.19658703 -0.96637343]
